City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Archer City,Texas,1453,663,Wichita Falls,148271,$58607,20.89%,43,$94000,1160,$81,56,69.63%,$496,54.17%,346,115,19.23%,0.0%,53.0%,Archer County,9.20%,88.40%,0.0%,0.89%,83.07%,6.26%,6.06%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,69%,77%,65%,32.58,8.17,5.3,14.77%,14.73%,11.78%,3.4,0,N/A,48.3,69,882,5.3,2.19,TX-03696,33.5937639,-98.6257019
Bellevue,Texas,359,427,Wichita Falls,148271,$54250,7.41%,39,N/A,N/A,N/A,65,76.52%,N/A,48.13%,N/A,N/A,32.31%,4.76%,55.81%,Clay County,10.70%,87.20%,0.0%,0.0%,94.99%,0.0%,3.9%,Central Standard Time,95,55,40,72,30,50%,46%,48,65,101,61%,71%,56%,37.44,9.71,5.45,17.34%,17.25%,14.44%,3.4,0,N/A,48.3,67,987,5.7,0.84,TX-07396,33.633508,-98.016347
Burkburnett,Texas,11012,954,Wichita Falls,148271,$65796,20.93%,41,$165000,1341,$123,46,62.61%,$953,45.11%,212,1901,14.96%,4.81%,61.81%,Wichita County,23.00%,72.50%,0.25%,1.33%,78.2%,15.13%,3.09%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,66%,76%,60%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,59,930,5.4,11.54,TX-11368,34.0745574,-98.5672003
Byers,Texas,334,337,Wichita Falls,148271,$69583,17.49%,55,N/A,N/A,N/A,48,81.8%,N/A,21.25%,N/A,N/A,5.39%,3.28%,44.69%,Clay County,10.70%,87.20%,0.0%,0.0%,85.63%,1.5%,0.0%,Central Standard Time,97,56,41,71,29,50%,46%,48,65,106,66%,76%,60%,36.22,10.76,4.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,68,867,5.7,0.99,TX-11644,34.0695934,-98.1912465
Cashion Community,Texas,307,162,Wichita Falls,148271,$72917,39.11%,47,N/A,N/A,N/A,40,71.43%,$950,39.13%,N/A,N/A,1.63%,0.0%,55.24%,Wichita County,23.00%,72.50%,0.33%,0.65%,87.62%,8.79%,1.63%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,66%,76%,60%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,60,930,5.4,1.9,TX-13198,34.0364587,-98.5080913
Dean,Texas,469,220,Wichita Falls,148271,$75000,21.3%,45,N/A,N/A,N/A,32,95.88%,$670,24.33%,N/A,N/A,6.18%,1.69%,57.7%,Clay County,10.70%,87.20%,0.64%,0.21%,81.02%,15.14%,3.62%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,66%,76%,60%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,68,930,5.7,2.13,TX-19456,33.9158558,-98.3527648
Electra,Texas,2259,733,Wichita Falls,148271,$64125,17.65%,42,$78000,940,$83,66,77.09%,$761,49.89%,222,1780,20.87%,4.41%,53.16%,Wichita County,23.00%,72.50%,0.44%,4.29%,69.15%,21.74%,1.37%,Central Standard Time,98,54,44,73,29,50%,46%,48,65,109,69%,77%,65%,27.12,7.03,3.13,20.08%,20.11%,16.33%,3.4,0,N/A,48.3,64,1026,5.4,3.08,TX-22984,34.0324825,-98.9199573
Henrietta,Texas,3143,615,Wichita Falls,148271,$63242,29.34%,45,$125000,1263,$99,47,76.66%,$684,47.61%,N/A,N/A,12.67%,1.13%,56.46%,Clay County,10.70%,87.20%,2.1%,3.05%,85.01%,6.2%,1.75%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,61%,71%,56%,36.22,10.76,4.7,14.77%,14.73%,11.78%,3.4,0,N/A,48.3,62,867,5.7,5.11,TX-33284,33.8145941,-98.1924244
Holliday,Texas,1670,684,Wichita Falls,148271,$64181,22.59%,33,$202000,2000,$101,42,65.33%,$781,37.69%,N/A,N/A,15.09%,7.0%,67.55%,Archer County,9.20%,88.40%,0.0%,0.0%,91.86%,5.51%,0.0%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,69%,77%,65%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,70,930,5.3,2.44,TX-34532,33.8141318,-98.6899144
Iowa Park,Texas,6574,1619,Wichita Falls,148271,$64340,24.01%,40,$143000,1182,$121,45,76.05%,$945,42.44%,47,753,6.35%,2.01%,73.29%,Wichita County,23.00%,72.50%,0.47%,0.0%,83.98%,12.49%,2.28%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,69%,77%,65%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,65,930,5.4,4.06,TX-36104,33.9622799,-98.6819421
Jolly,Texas,176,180,Wichita Falls,148271,$97639,7.41%,52,N/A,N/A,N/A,43,100.0%,N/A,27.44%,N/A,N/A,11.93%,0.0%,56.79%,Clay County,10.70%,87.20%,0.0%,0.0%,73.3%,14.77%,0.0%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,61%,71%,56%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,68,930,5.7,0.98,TX-37924,33.8826701,-98.3474961
Lakeside City,Texas,1150,1797,Wichita Falls,148271,$104563,36.24%,37,$330000,1784,$185,37,94.32%,$2059,32.84%,185,1610,1.48%,1.26%,60.25%,Archer County,9.20%,88.40%,0.26%,0.87%,91.22%,7.22%,6.61%,Central Standard Time,98,55,43,72,32,50%,46%,48,65,108,69%,77%,65%,28.72,7.8,3.7,19.53%,20.11%,14.67%,3.4,0,N/A,48.3,69,930,5.3,0.64,TX-40756,33.8292134,-98.5402746
