City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Addison,Illinois,35470,3608,Chicago-Naperville-Elgin,9607711,$87587,21.86%,41,$319000,1430,$223,48,66.17%,$1238,46.06%,199,1153,8.84%,4.43%,69.97%,DuPage County,53.10%,38.60%,8.94%,3.41%,42.86%,43.77%,35.38%,Central Standard Time,85,32,53,67,19,60%,56%,39,59,88,52%,65%,39%,43.04,13.55,7.46,34.08%,33.85%,34.67%,42.4,27,8.1,38.4,52,660,3.4,9.83,IL-00243,41.9313394,-88.0085115
Addison township,Illinois,35470,3608,Chicago-Naperville-Elgin,9607711,$87587,21.86%,41,$319000,1430,$223,48,66.17%,$1238,46.06%,199,1153,8.84%,4.43%,69.97%,DuPage County,53.10%,38.60%,8.94%,3.41%,42.86%,43.77%,35.38%,Central Standard Time,85,32,53,67,19,60%,56%,39,59,88,52%,65%,39%,43.04,13.55,7.46,34.08%,33.85%,34.67%,42.4,27,8.1,38.4,50,660,3.4,9.83,IL-00243,41.9313394,-88.0085115
Afton,Illinois,966,28,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DeKalb County,46.90%,43.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,29,53,61,14,60%,56%,39,59,84,52%,65%,39%,38.79,12.72,6.29,35.29%,33.41%,38.33%,29.1,18,8.1,38.4,77,786,3.5,34.5,IL-00386,41.8490928,-88.7714976
Alden,Illinois,36,277,Chicago-Naperville-Elgin,9607711,N/A,16.67%,68,$85000,1809,$47,82,7.19%,N/A,66.67%,N/A,N/A,0.0%,0.0%,47.22%,McHenry County,42.20%,49.80%,0.0%,0.0%,75.0%,0.0%,0.0%,Central Standard Time,82,30,52,60,15,63%,61%,37,58,84,53%,66%,44%,40.39,14.2,6.18,33.67%,35.05%,30.78%,35.8,22,8.1,34.2,81,831,3.4,0.13,IL-00594,42.4586075,-88.5185166
Algonquin,Illinois,29904,2431,Chicago-Naperville-Elgin,9607711,$131753,43.61%,41,$316000,1915,$165,26,87.68%,$1800,40.86%,74,976,4.51%,4.36%,73.64%,McHenry County,42.20%,49.80%,5.59%,2.23%,74.01%,14.18%,12.17%,Central Standard Time,84,31,53,63,14,60%,56%,39,59,86,52%,65%,39%,42.34,14.3,6.86,37.1%,36.15%,37.11%,47.4,28,8.1,38.4,72,762,3.4,12.3,IL-00685,42.1628707,-88.315887
Algonquin township,Illinois,29904,2431,Chicago-Naperville-Elgin,9607711,$131753,43.61%,41,$316000,1915,$165,26,87.68%,$1800,40.86%,74,976,4.51%,4.36%,73.64%,McHenry County,42.20%,49.80%,5.59%,2.23%,74.01%,14.18%,12.17%,Central Standard Time,84,31,53,63,14,60%,56%,39,59,86,52%,65%,39%,42.34,14.3,6.86,37.1%,36.15%,37.11%,47.4,28,8.1,38.4,72,762,3.4,12.3,IL-00685,42.1628707,-88.315887
Alsip,Illinois,18650,2856,Chicago-Naperville-Elgin,9607711,$67557,21.29%,40,$217000,1428,$152,46,66.53%,$1102,56.71%,281,N/A,11.38%,7.63%,65.01%,Cook County,73.90%,20.80%,2.58%,21.96%,43.62%,27.36%,11.23%,Central Standard Time,86,33,53,68,20,60%,56%,39,59,89,52%,65%,39%,44.11,13.81,7.37,36.44%,36.26%,37.89%,40.8,28,8.1,38.4,48,564,3.6,6.53,IL-01010,41.6700752,-87.7367927
Antioch,Illinois,14751,1797,Chicago-Naperville-Elgin,9607711,$118635,41.7%,37,$333000,2362,$141,27,81.65%,$1118,50.73%,119,969,7.43%,7.65%,72.34%,Lake County,56.40%,36.20%,3.52%,5.81%,76.59%,9.56%,7.15%,Central Standard Time,83,29,54,61,14,63%,61%,37,58,86,53%,66%,44%,40.14,13.17,6.35,33.34%,33.96%,33.22%,47.4,28,8.1,34.2,73,720,3.7,8.21,IL-01595,42.4741547,-88.0720427
Antioch township,Illinois,14751,1797,Chicago-Naperville-Elgin,9607711,$118635,41.7%,37,$333000,2362,$141,27,81.65%,$1118,50.73%,119,969,7.43%,7.65%,72.34%,Lake County,56.40%,36.20%,3.52%,5.81%,76.59%,9.56%,7.15%,Central Standard Time,83,29,54,61,14,63%,61%,37,58,86,53%,66%,44%,40.14,13.17,6.35,33.34%,33.96%,33.22%,47.4,28,8.1,34.2,74,720,3.7,8.21,IL-01595,42.4741547,-88.0720427
Arlington Heights,Illinois,76220,4589,Chicago-Naperville-Elgin,9607711,$118532,60.16%,43,$375000,1667,$225,47,77.37%,$1727,40.31%,43,797,6.25%,3.56%,67.71%,Cook County,73.90%,20.80%,9.62%,2.98%,74.63%,9.65%,21.0%,Central Standard Time,84,32,52,66,19,60%,56%,39,59,86,52%,65%,39%,39.77,13.11,6.68,37.15%,38.24%,33.33%,42.4,27,8.1,38.4,56,669,3.6,16.61,IL-02154,42.0955692,-87.9825553
Aurora,Illinois,179867,3995,Chicago-Naperville-Elgin,9607711,$90109,37.24%,35,$286000,1589,$180,34,66.03%,$1535,51.03%,258,1008,9.82%,5.89%,72.5%,Kane County,51.90%,41.40%,11.01%,10.93%,32.53%,42.76%,25.75%,Central Standard Time,84,31,53,65,16,60%,56%,39,59,86,52%,65%,39%,42.19,12.88,6.51,32.79%,33.3%,30.67%,46.2,27,8.1,38.4,64,603,3.5,45.02,IL-03012,41.76373,-88.2901415
Aurora township,Illinois,179867,3995,Chicago-Naperville-Elgin,9607711,$90109,37.24%,35,$286000,1589,$180,34,66.03%,$1535,51.03%,258,1008,9.82%,5.89%,72.5%,Kane County,51.90%,41.40%,11.01%,10.93%,32.53%,42.76%,25.75%,Central Standard Time,84,31,53,65,16,60%,56%,39,59,86,52%,65%,39%,42.19,12.88,6.51,32.79%,33.3%,30.67%,46.2,27,8.1,38.4,62,603,3.5,45.02,IL-03012,41.76373,-88.2901415
Aux Sable,Illinois,13180,453,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Grundy County,34.70%,57.90%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,32,53,66,16,60%,56%,39,59,88,52%,65%,39%,43.47,13.69,7.2,35.48%,37.25%,34.44%,27.7,15,8.1,38.4,74,546,3.5,29.09,IL-03090,41.423581,-88.30995
Avon township,Illinois,64782,147232,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,$72000,1059,$68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lake County,56.40%,36.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,30,53,63,14,60%,56%,39,59,85,52%,65%,39%,40.14,13.17,6.35,36.63%,35.82%,34.33%,47.4,28,8.1,38.4,72,720,3.7,0.44,IL-03220,42.3570385,-88.0623574
Bannockburn,Illinois,1125,554,Chicago-Naperville-Elgin,9607711,$195625,86.72%,31,N/A,N/A,N/A,45,77.72%,N/A,51.77%,0,1993,3.16%,1.95%,60.49%,Lake County,56.40%,36.20%,8.53%,12.0%,71.11%,7.56%,21.96%,Central Standard Time,84,32,52,66,19,60%,56%,39,59,86,52%,65%,39%,42.37,13.61,6.91,30.82%,33.63%,23.0%,47.4,28,8.1,38.4,62,630,3.7,2.03,IL-03610,42.1932603,-87.8694596
Barrington,Illinois,11049,2397,Chicago-Naperville-Elgin,9607711,$150714,72.57%,43,$553000,2458,$225,47,77.04%,$1886,35.46%,19,847,4.84%,3.39%,59.62%,Cook County,73.90%,20.80%,9.36%,1.25%,81.37%,2.87%,11.3%,Central Standard Time,82,29,53,63,14,60%,56%,39,59,84,52%,65%,39%,44.08,14.83,6.54,37.78%,38.57%,34.56%,47.4,28,8.1,38.4,69,801,3.6,4.61,IL-03844,42.1515239,-88.1282037
Barrington Hills,Illinois,3923,145,Chicago-Naperville-Elgin,9607711,$186667,70.63%,44,$868000,3300,$263,46,91.28%,$3241,36.87%,0,428,7.9%,3.77%,60.01%,Cook County,73.90%,20.80%,9.23%,0.64%,87.1%,1.12%,15.57%,Central Standard Time,82,29,53,63,14,60%,56%,39,59,84,52%,65%,39%,44.08,14.83,6.54,37.78%,38.57%,34.56%,47.4,28,8.1,38.4,73,801,3.6,27.0,IL-03883,42.1398599,-88.2033814
Barrington township,Illinois,11049,2397,Chicago-Naperville-Elgin,9607711,$150714,72.57%,43,$553000,2458,$225,47,77.04%,$1886,35.46%,19,847,4.84%,3.39%,59.62%,Cook County,73.90%,20.80%,9.36%,1.25%,81.37%,2.87%,11.3%,Central Standard Time,82,29,53,63,14,60%,56%,39,59,84,52%,65%,39%,44.08,14.83,6.54,37.78%,38.57%,34.56%,47.4,28,8.1,38.4,70,801,3.6,4.61,IL-03844,42.1515239,-88.1282037
Bartlett,Illinois,40531,2577,Chicago-Naperville-Elgin,9607711,$130479,48.47%,41,$344000,1782,$193,28,87.36%,$1857,37.89%,56,459,2.68%,2.04%,72.5%,DuPage County,53.10%,38.60%,17.88%,4.29%,60.84%,14.75%,20.34%,Central Standard Time,84,31,53,64,16,60%,56%,39,59,86,52%,65%,39%,34.87,11.28,4.53,33.32%,36.48%,27.89%,46.2,27,8.1,38.4,69,690,3.4,15.73,IL-04013,41.9565914,-88.21499
Batavia,Illinois,26730,2517,Chicago-Naperville-Elgin,9607711,$119167,55.12%,41,$380000,2011,$189,35,82.74%,$1255,41.51%,125,1279,5.03%,3.47%,69.65%,Kane County,51.90%,41.40%,1.43%,2.65%,81.51%,8.59%,5.79%,Central Standard Time,84,31,53,65,16,60%,56%,39,59,86,52%,65%,39%,41.97,13.32,6.76,32.79%,33.3%,30.67%,46.2,27,8.1,38.4,67,663,3.5,10.62,IL-04078,41.8478394,-88.3109762
