City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Beverly Hills,Florida,9716,3271,Homosassa Springs,151888,$44845,9.96%,51,$195000,1211,$161,40,61.64%,$1140,62.78%,N/A,N/A,20.99%,8.92%,47.44%,Citrus County,28.30%,67.70%,1.92%,4.71%,78.22%,8.55%,7.98%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,33.18%,56.26%,26.67%,0.0,0,6.0,82.7,60,69,6.7,2.97,FL-06125,28.9175498,-82.4541346
Black Diamond,Florida,1549,393,Homosassa Springs,151888,$111142,51.37%,64,$517000,2598,$199,24,100.0%,N/A,39.51%,N/A,N/A,5.61%,11.28%,28.1%,Citrus County,28.30%,67.70%,2.84%,0.0%,73.85%,21.24%,5.49%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,31.51%,55.82%,23.11%,0.0,0,6.0,82.7,71,69,6.7,3.94,FL-06667,28.9067111,-82.4946146
Citrus Hills,Florida,9044,932,Homosassa Springs,151888,$84091,38.88%,67,$455000,2106,$216,18,92.33%,$1486,26.63%,N/A,N/A,8.83%,12.68%,26.09%,Citrus County,28.30%,67.70%,4.16%,1.49%,89.06%,4.6%,13.35%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,31.51%,55.82%,23.11%,0.0,0,6.0,82.7,68,69,6.7,9.7,FL-12412,28.8869959,-82.4311486
Citrus Springs,Florida,11469,542,Homosassa Springs,151888,$57477,17.11%,43,$259000,1533,$169,22,82.01%,$1217,46.93%,N/A,N/A,9.32%,4.56%,47.6%,Citrus County,28.30%,67.70%,0.22%,6.02%,72.87%,13.48%,8.11%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,33.18%,56.26%,26.67%,0.0,0,6.0,82.7,72,69,6.7,21.15,FL-12450,28.9931667,-82.4594853
Crystal River,Florida,3443,460,Homosassa Springs,151888,$52112,34.81%,63,$290000,1620,$179,36,65.21%,$913,46.78%,N/A,N/A,24.86%,11.46%,34.95%,Citrus County,28.30%,67.70%,0.55%,10.63%,80.08%,5.29%,5.4%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,31.51%,55.82%,23.11%,0.0,0,6.0,82.7,73,69,6.7,7.49,FL-15775,28.8964797,-82.5991937
Floral City,Florida,5467,235,Homosassa Springs,151888,$59000,17.33%,61,$311000,1547,$201,34,81.39%,$504,37.41%,N/A,N/A,15.18%,5.71%,38.16%,Citrus County,28.30%,67.70%,0.35%,2.67%,89.9%,5.73%,5.49%,Eastern Standard Time,91,69,22,72,43,58%,62%,62,72,105,69%,67%,65%,54.13,26.57,7.7,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,67,54,6.7,23.31,FL-22775,28.7064391,-82.3090539
Hernando,Florida,8795,277,Homosassa Springs,151888,$41564,14.2%,60,$348000,1871,$186,35,85.07%,$922,51.69%,N/A,N/A,18.98%,10.68%,35.1%,Citrus County,28.30%,67.70%,0.88%,3.04%,90.44%,2.59%,2.22%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.17,25.23,8.51,33.18%,56.26%,26.67%,0.0,0,6.0,82.7,67,69,6.7,31.71,FL-29425,28.9450826,-82.378059
Homosassa,Florida,2072,265,Homosassa Springs,151888,$60889,33.19%,64,$337000,2030,$166,33,94.08%,$3501,50.85%,N/A,N/A,13.03%,1.48%,39.47%,Citrus County,28.30%,67.70%,0.0%,0.0%,96.57%,0.72%,1.21%,Eastern Standard Time,91,69,22,72,43,58%,62%,62,72,105,69%,67%,65%,54.17,25.23,8.51,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,75,69,6.7,7.81,FL-32375,28.7849241,-82.6079
Homosassa Springs,Florida,15465,614,Homosassa Springs,151888,$48489,10.17%,51,$242000,1399,$173,33,81.5%,$1014,50.68%,N/A,N/A,20.06%,9.18%,41.58%,Citrus County,28.30%,67.70%,0.06%,0.71%,91.48%,4.89%,2.44%,Eastern Standard Time,91,69,22,72,43,58%,62%,62,72,105,69%,67%,65%,54.17,25.23,8.51,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,71,69,6.7,25.17,FL-32400,28.8118484,-82.5391788
Inverness,Florida,7672,921,Homosassa Springs,151888,$44899,21.03%,56,$215000,1396,$154,33,64.56%,$982,61.84%,N/A,N/A,15.02%,6.12%,51.01%,Citrus County,28.30%,67.70%,3.9%,3.28%,81.54%,8.08%,4.3%,Eastern Standard Time,91,69,22,72,43,56%,61%,62,72,104,69%,67%,65%,54.13,26.57,7.7,31.51%,55.82%,23.11%,0.0,0,6.0,82.7,67,54,6.7,8.33,FL-33950,28.8415771,-82.3418321
