City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ainsworth,Iowa,771,2084,Iowa City,174358,$66875,7.94%,36,N/A,N/A,N/A,N/A,78.93%,$635,49.83%,N/A,N/A,3.63%,2.44%,71.5%,Washington County,36.10%,56.50%,0.0%,2.33%,64.59%,31.0%,8.69%,Central Standard Time,85,31,54,63,12,59%,57%,39,62,88,53%,63%,46%,40.76,14.64,5.0,32.05%,35.6%,27.44%,38.6,21,N/A,46.7,83,627,3.9,0.37,IA-00730,41.2900882,-91.5544937
Brighton,Iowa,649,832,Iowa City,174358,$53438,11.11%,39,$75000,843,$89,N/A,79.51%,$657,44.01%,N/A,N/A,16.88%,12.69%,68.81%,Washington County,36.10%,56.50%,0.0%,0.0%,92.45%,2.77%,1.23%,Central Standard Time,85,31,54,63,12,59%,57%,39,62,88,53%,63%,46%,41.63,14.74,5.37,31.64%,34.84%,28.56%,38.6,21,N/A,46.7,83,678,3.9,0.78,IA-08470,41.1746922,-91.8211851
Coralville,Iowa,22226,1770,Iowa City,174358,$67474,59.88%,33,$365000,2310,$158,28,60.36%,$944,51.26%,313,3126,9.61%,1.77%,70.94%,Johnson County,65.20%,27.40%,9.71%,12.96%,67.36%,6.48%,15.29%,Central Standard Time,86,32,54,66,15,59%,57%,39,62,90,53%,63%,46%,37.7,13.83,3.95,32.03%,34.95%,25.89%,28.0,11,8.1,46.7,68,594,4,12.56,IA-16230,41.699042,-91.596786
Crawfordsville,Iowa,309,835,Iowa City,174358,$65000,19.07%,34,N/A,N/A,N/A,N/A,73.35%,$881,41.23%,N/A,N/A,3.88%,2.9%,61.88%,Washington County,36.10%,56.50%,0.0%,0.0%,89.32%,9.71%,2.27%,Central Standard Time,85,31,54,63,12,59%,57%,39,62,88,53%,63%,46%,40.76,14.64,5.0,32.05%,35.6%,27.44%,38.6,21,N/A,46.7,83,627,3.9,0.37,IA-17130,41.2139142,-91.5366345
Hills,Iowa,821,1095,Iowa City,174358,$70469,24.3%,41,N/A,N/A,N/A,41,64.31%,$1082,43.17%,N/A,N/A,6.56%,1.3%,68.09%,Johnson County,65.20%,27.40%,0.0%,3.17%,88.79%,4.63%,2.31%,Central Standard Time,85,30,55,63,12,59%,57%,39,62,88,53%,63%,46%,40.78,15.54,4.43,31.15%,33.3%,27.11%,28.0,11,N/A,46.7,81,585,4,0.75,IA-36345,41.556843,-91.5361602
Iowa City,Iowa,74240,2900,Iowa City,174358,$51925,59.79%,26,$313000,1932,$162,37,49.26%,$1030,65.12%,215,1617,26.85%,4.96%,67.8%,Johnson County,65.20%,27.40%,7.69%,8.36%,73.76%,6.36%,13.61%,Central Standard Time,86,32,54,66,15,59%,57%,39,62,90,53%,63%,46%,37.7,13.83,3.95,32.03%,34.95%,25.89%,28.0,11,8.1,46.7,64,594,4,25.6,IA-38595,41.655933,-91.5303835
Kalona,Iowa,2631,1224,Iowa City,174358,$61326,22.12%,40,$232000,1827,$127,46,76.25%,$817,43.8%,N/A,N/A,5.45%,0.56%,71.7%,Washington County,36.10%,56.50%,0.08%,0.0%,93.42%,2.74%,3.38%,Central Standard Time,86,32,54,66,15,59%,57%,39,62,90,53%,63%,46%,37.7,13.83,3.95,32.03%,34.95%,25.89%,28.0,11,N/A,46.7,82,594,3.9,2.15,IA-40170,41.487378,-91.7018284
Lone Tree,Iowa,1094,1022,Iowa City,174358,$72344,17.01%,48,$167000,1415,$118,61,86.62%,$744,40.66%,N/A,N/A,4.71%,1.54%,71.37%,Johnson County,65.20%,27.40%,0.37%,0.0%,93.88%,4.11%,1.19%,Central Standard Time,85,30,55,63,12,59%,57%,39,62,88,53%,63%,46%,40.78,15.54,4.43,31.15%,33.3%,27.11%,28.0,11,8.1,46.7,79,585,4,1.07,IA-46335,41.4858996,-91.4266883
North Liberty,Iowa,19976,2190,Iowa City,174358,$96351,53.37%,32,$317000,1994,$159,17,74.92%,$1208,39.55%,348,602,4.52%,2.35%,80.63%,Johnson County,65.20%,27.40%,4.41%,5.15%,79.39%,5.64%,8.35%,Central Standard Time,86,32,54,66,15,59%,57%,39,62,90,53%,63%,46%,40.95,15.55,4.57,32.03%,34.95%,25.89%,28.0,11,8.1,46.7,77,744,4,9.12,IA-57360,41.7438018,-91.6112624
Oxford,Iowa,695,747,Iowa City,174358,$65714,25.0%,34,$221000,1674,$132,65,84.02%,$811,52.63%,N/A,N/A,5.76%,2.03%,81.73%,Johnson County,65.20%,27.40%,0.43%,0.0%,88.06%,10.79%,1.01%,Central Standard Time,85,29,56,63,11,62%,58%,37,60,89,53%,63%,46%,40.95,15.55,4.57,30.58%,35.05%,23.33%,28.0,11,8.5,41.7,77,744,4,0.93,IA-60645,41.7227736,-91.7910867
