City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Akron,Alabama,385,558,Tuscaloosa,265855,$28438,7.35%,38,N/A,N/A,N/A,63,84.76%,N/A,71.88%,N/A,N/A,15.58%,2.26%,52.52%,Hale County,59.40%,39.50%,0.0%,77.92%,22.08%,0.0%,0.0%,Central Standard Time,91,57,34,71,36,55%,56%,53,69,101,58%,63%,49%,56.28,13.79,17.04,26.38%,28.46%,32.89%,0.4,0,5.8,58.8,51,102,5.4,0.69,AL-00676,32.8785411,-87.7428561
Brookwood,Alabama,2406,287,Tuscaloosa,265855,$64479,21.44%,35,$284000,2654,$107,20,85.66%,$1008,43.47%,N/A,N/A,8.03%,1.39%,65.88%,Tuscaloosa County,38.40%,57.70%,0.0%,9.27%,84.04%,5.03%,3.12%,Central Standard Time,91,55,36,71,33,55%,57%,51,68,101,58%,63%,49%,55.03,13.18,17.15,26.44%,27.47%,31.89%,1.2,0,6.2,58.8,39,177,5.3,8.37,AL-09808,33.2397831,-87.3277041
Coaling,Alabama,2112,422,Tuscaloosa,265855,$75098,14.68%,35,N/A,N/A,N/A,32,92.82%,$1050,36.84%,N/A,N/A,6.51%,9.59%,70.72%,Tuscaloosa County,38.40%,57.70%,0.0%,11.03%,77.6%,8.81%,1.89%,Central Standard Time,92,57,35,71,35,55%,57%,51,68,103,58%,63%,49%,54.88,12.5,16.94,26.44%,27.47%,31.89%,1.2,0,6.2,58.8,40,204,5.3,5.01,AL-16000,33.1640624,-87.3491725
Coker,Alabama,1068,548,Tuscaloosa,265855,$57404,15.33%,44,$195000,1258,$155,39,79.96%,$1302,38.47%,N/A,N/A,19.02%,1.01%,58.19%,Tuscaloosa County,38.40%,57.70%,0.0%,1.69%,87.08%,0.0%,1.78%,Central Standard Time,94,58,36,73,36,55%,57%,51,68,109,58%,63%,49%,58.19,14.05,17.76,30.68%,32.86%,35.44%,0.4,0,6.2,58.8,43,174,5.3,1.95,AL-16312,33.2445748,-87.6799567
Cottondale,Alabama,3793,1103,Tuscaloosa,265855,$49516,11.26%,42,$140000,1157,$121,40,81.95%,$856,45.3%,N/A,N/A,24.73%,5.61%,58.33%,Tuscaloosa County,38.40%,57.70%,0.21%,42.68%,41.87%,12.31%,7.07%,Central Standard Time,92,57,35,71,35,55%,57%,51,68,103,58%,63%,49%,57.78,14.21,17.35,31.4%,35.38%,36.44%,1.2,0,6.2,58.8,31,387,5.3,3.44,AL-17704,33.1922692,-87.4541933
Ethelsville,Alabama,105,184,Tuscaloosa,265855,$60938,3.45%,26,N/A,N/A,N/A,32,21.51%,N/A,43.9%,N/A,N/A,14.29%,4.76%,76.83%,Pickens County,41.60%,57.20%,0.0%,3.81%,96.19%,0.0%,2.86%,Central Standard Time,94,56,38,73,35,57%,56%,53,69,108,58%,63%,49%,57.15,12.61,16.99,25.73%,25.27%,30.44%,0.4,0,6.4,58.8,59,276,5.3,0.57,AL-24472,33.4140665,-88.2160933
Gordo,Alabama,1599,492,Tuscaloosa,265855,$42449,18.49%,41,N/A,N/A,N/A,50,73.16%,$501,58.16%,N/A,N/A,13.32%,7.59%,56.29%,Pickens County,41.60%,57.20%,0.0%,42.53%,51.84%,0.31%,0.0%,Central Standard Time,94,58,36,73,36,55%,57%,51,68,109,58%,63%,49%,59.95,13.53,18.35,30.68%,32.86%,35.44%,0.4,0,6.2,58.8,55,210,5.3,3.25,AL-30736,33.3220472,-87.9040327
Greensboro,Alabama,2484,1044,Tuscaloosa,265855,$25465,12.53%,39,N/A,N/A,N/A,45,55.26%,$617,75.21%,N/A,N/A,28.01%,7.55%,48.04%,Hale County,59.40%,39.50%,0.81%,73.43%,24.36%,0.44%,0.81%,Central Standard Time,90,56,34,71,36,55%,56%,53,69,99,58%,63%,49%,56.57,13.17,17.05,30.3%,33.19%,35.44%,0.4,0,5.8,58.8,53,228,5.4,2.38,AL-31720,32.7014204,-87.5951152
Holt,Alabama,4793,1517,Tuscaloosa,265855,$37194,4.7%,33,$205000,1881,$109,51,75.22%,$750,57.17%,N/A,N/A,16.77%,10.78%,52.04%,Tuscaloosa County,38.40%,57.70%,0.0%,46.17%,37.16%,17.02%,8.6%,Central Standard Time,92,57,35,71,35,55%,57%,51,68,103,58%,63%,49%,55.03,13.18,17.15,31.4%,35.38%,36.44%,1.2,0,6.2,58.8,40,177,5.3,3.16,AL-35704,33.2302069,-87.4827722
Lake View,Alabama,3357,1599,Tuscaloosa,265855,$84456,32.06%,33,$307000,2291,$134,18,93.93%,$974,40.19%,N/A,N/A,4.38%,4.5%,71.55%,Tuscaloosa County,38.40%,57.70%,3.31%,28.33%,62.82%,0.06%,0.69%,Central Standard Time,92,56,36,71,34,55%,57%,51,68,103,58%,63%,49%,52.62,12.63,16.13,30.11%,33.41%,34.56%,1.2,0,6.2,58.8,38,408,5.3,2.1,AL-40928,33.2816589,-87.1387884
