City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Afton,Minnesota,3008,120,Minneapolis-St. Paul-Bloomington,2821393,$109387,59.41%,50,$800000,3226,$248,40,93.62%,$1813,38.56%,N/A,N/A,6.21%,1.86%,57.04%,Washington County,46.50%,44.70%,1.86%,0.66%,95.51%,0.07%,7.08%,Central Standard Time,80,23,57,63,5,64%,60%,34,58,82,50%,60%,45%,34.13,13.89,3.57,30.16%,36.15%,21.89%,49.7,26,8.5,39.7,70,873,3.1,25.09,MN-00316,44.9041707,-92.8173764
Albion,Minnesota,1136,35,Minneapolis-St. Paul-Bloomington,2821393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wright County,29.20%,62.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,22,61,63,4,64%,60%,34,58,86,50%,60%,45%,29.44,11.27,2.77,24.19%,27.69%,18.89%,42.7,22,N/A,39.7,82,975,3.2,32.46,MN-00766,45.1952554,-94.0743736
Alfsborg,Minnesota,252,7,Minneapolis-St. Paul-Bloomington,2821393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sibley County,25.10%,66.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,22,62,64,7,64%,60%,34,58,88,56%,63%,56%,34.09,13.16,3.67,24.63%,29.89%,17.89%,52.5,15,N/A,39.7,86,933,3.3,36.0,MN-00982,44.4991387,-94.3101626
Amador,Minnesota,786,26,Minneapolis-St. Paul-Bloomington,2821393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chisago County,30.70%,61.00%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,22,61,59,2,63%,61%,34,58,86,50%,60%,45%,30.88,11.58,3.06,30.33%,37.47%,22.56%,49.6,31,8.5,39.7,80,768,3.1,30.23,MN-01306,45.5117054,-92.7662096
Andover,Minnesota,33019,974,Minneapolis-St. Paul-Bloomington,2821393,$112967,36.44%,39,$450000,2432,$185,27,92.98%,$1684,37.12%,N/A,N/A,2.89%,1.71%,73.63%,Anoka County,40.60%,50.20%,3.02%,2.7%,88.08%,3.19%,4.24%,Central Standard Time,83,23,60,60,4,64%,60%,34,58,86,50%,60%,45%,29.48,11.92,2.76,22.38%,27.25%,18.11%,44.1,19,8.5,39.7,57,822,3.1,33.89,MN-01486,45.2571162,-93.3264819
Annandale,Minnesota,3420,1136,Minneapolis-St. Paul-Bloomington,2821393,$45663,24.76%,44,$412000,2020,$204,40,83.35%,$764,46.08%,87,1288,15.91%,3.24%,58.74%,Wright County,29.20%,62.20%,3.13%,1.87%,91.55%,3.45%,3.54%,Central Standard Time,81,21,60,60,4,64%,60%,34,58,83,50%,60%,45%,31.59,12.55,2.94,24.19%,27.69%,18.89%,42.7,22,N/A,39.7,80,1062,3.2,3.01,MN-01684,45.2598589,-94.1204555
Anoka,Minnesota,17512,2629,Minneapolis-St. Paul-Bloomington,2821393,$60890,26.27%,38,$288000,1745,$165,46,62.19%,$971,52.25%,250,1836,8.94%,4.83%,62.43%,Anoka County,40.60%,50.20%,1.86%,7.41%,80.39%,5.33%,6.53%,Central Standard Time,83,23,60,60,4,64%,60%,34,58,86,50%,60%,45%,32.62,12.9,3.2,22.38%,27.25%,18.11%,44.1,19,8.5,39.7,39,840,3.1,6.66,MN-01720,45.2098991,-93.389327
Apple Valley,Minnesota,53728,3185,Minneapolis-St. Paul-Bloomington,2821393,$90162,44.39%,38,$333000,1860,$179,32,79.76%,$1396,43.19%,93,1938,4.96%,3.27%,73.04%,Dakota County,47.70%,43.10%,6.65%,8.93%,72.71%,6.12%,13.17%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,50%,60%,45%,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,53,897,3.1,16.87,MN-01900,44.7456456,-93.2004289
Arden Hills,Minnesota,10276,1215,Minneapolis-St. Paul-Bloomington,2821393,$105664,58.94%,32,$525000,2160,$243,44,82.45%,$1536,52.98%,N/A,N/A,4.55%,5.57%,65.1%,Ramsey County,65.10%,26.00%,9.16%,1.37%,81.87%,4.37%,5.8%,Central Standard Time,84,26,58,65,10,64%,60%,34,58,88,50%,60%,45%,33.0,13.36,3.37,31.29%,36.04%,25.0%,48.5,24,8.5,39.7,36,840,3.2,8.46,MN-02026,45.0721427,-93.1669684
Arlington,Minnesota,2451,1522,Minneapolis-St. Paul-Bloomington,2821393,$59395,14.73%,34,N/A,N/A,N/A,47,67.47%,$696,47.88%,0,231,14.22%,2.15%,68.36%,Sibley County,25.10%,66.80%,0.45%,0.33%,77.97%,18.03%,8.65%,Central Standard Time,84,22,62,64,7,64%,60%,34,58,88,56%,63%,56%,32.59,13.26,3.06,24.63%,29.89%,17.89%,52.5,15,N/A,39.7,84,933,3.3,1.61,MN-02152,44.6082707,-94.0768237
