City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Acalanes Ridge,California,1074,2335,San Francisco-Oakland-Hayward,4725584,$161806,83.6%,46,$1315000,1714,$767,66,90.06%,$3501,28.62%,N/A,N/A,2.05%,6.73%,65.7%,Contra Costa County,67.50%,24.50%,12.29%,0.0%,82.68%,3.07%,15.18%,Pacific Standard Time,88,59,29,58,42,69%,69%,47,51,101,67%,69%,60%,22.08,0.24,11.7,16.47%,1.98%,30.0%,0.3,0,7.7,2.9,60,231,5.4,0.46,CA-00135,37.9047251,-122.0785673
Alameda,California,78320,7495,San Francisco-Oakland-Hayward,4725584,$113339,59.36%,41,$1223000,1799,$680,57,53.69%,$2106,47.07%,205,3268,6.79%,4.62%,68.45%,Alameda County,78.10%,14.50%,31.31%,6.09%,42.08%,12.41%,24.72%,Pacific Standard Time,76,60,16,58,45,69%,69%,47,51,76,67%,69%,60%,19.99,0.24,10.81,15.62%,1.1%,29.89%,0.3,0,7.7,2.9,52,27,5.4,10.45,CA-00562,37.7557758,-122.2742758
Alamo,California,13852,1411,San Francisco-Oakland-Hayward,4725584,$250001,76.06%,53,$2996000,3963,$756,43,93.28%,$3501,29.4%,N/A,N/A,3.54%,3.16%,54.51%,Contra Costa County,67.50%,24.50%,10.37%,0.77%,79.69%,5.98%,12.42%,Pacific Standard Time,83,54,29,62,41,69%,69%,47,51,89,67%,69%,60%,19.56,0.23,10.7,16.47%,1.98%,30.0%,0.0,0,7.7,2.9,73,222,5.4,9.82,CA-00618,37.8547667,-122.0135577
Albany,California,19958,11150,San Francisco-Oakland-Hayward,4725584,$113602,73.32%,37,$1113000,1275,$873,68,50.06%,$2110,44.15%,199,3410,8.14%,2.99%,68.81%,Alameda County,78.10%,14.50%,28.97%,4.06%,44.33%,12.9%,28.7%,Pacific Standard Time,76,58,18,57,45,69%,69%,47,51,76,67%,69%,60%,20.78,0.23,11.98,17.12%,1.87%,33.11%,0.3,0,7.7,2.9,52,126,5.4,1.79,CA-00674,37.8846436,-122.3290482
Alhambra Valley,California,982,610,San Francisco-Oakland-Hayward,4725584,$159079,49.23%,45,$1300000,1627,$799,46,94.96%,$2778,48.54%,N/A,N/A,19.14%,10.48%,63.18%,Contra Costa County,67.50%,24.50%,1.22%,11.71%,75.46%,6.82%,1.22%,Pacific Standard Time,89,57,32,53,36,69%,69%,47,51,104,67%,69%,60%,21.13,0.22,11.3,15.81%,1.32%,29.67%,0.3,0,7.7,2.9,66,633,5.4,1.61,CA-00898,37.9667435,-122.135998
Alto,California,900,6923,San Francisco-Oakland-Hayward,4725584,$185000,71.29%,49,$3405000,3540,$962,62,45.35%,$2848,38.13%,N/A,N/A,1.78%,16.2%,66.93%,Marin County,77.30%,15.50%,1.78%,2.11%,84.11%,12.0%,15.89%,Pacific Standard Time,83,57,26,53,42,69%,69%,47,51,89,67%,69%,60%,32.14,0.49,17.71,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,77,201,5.2,0.13,CA-01416,37.9055811,-122.5187183
Antioch,California,114750,3934,San Francisco-Oakland-Hayward,4725584,$82244,22.37%,37,$610000,1930,$316,36,58.44%,$1986,55.31%,575,2839,12.87%,8.76%,64.46%,Contra Costa County,67.50%,24.50%,12.76%,20.11%,25.52%,34.98%,21.39%,Pacific Standard Time,92,57,35,60,41,45%,28%,46,51,90,67%,69%,60%,12.88,0.22,6.96,17.81%,2.09%,33.78%,0.0,0,7.7,3.7,64,54,5.4,29.17,CA-02252,37.9786912,-121.7959902
Ashland,California,23640,12848,San Francisco-Oakland-Hayward,4725584,$71002,20.12%,36,$785000,1448,$542,54,35.79%,$1819,61.76%,N/A,N/A,15.89%,6.47%,67.44%,Alameda County,78.10%,14.50%,24.35%,14.69%,10.27%,46.08%,38.31%,Pacific Standard Time,78,59,19,58,43,69%,69%,47,51,78,67%,69%,60%,13.01,0.16,6.79,15.1%,1.1%,28.56%,0.0,0,7.7,2.9,44,39,5.4,1.84,CA-02980,37.6941969,-122.1159371
Atherton,California,7181,1430,San Francisco-Oakland-Hayward,4725584,$250001,84.58%,48,$11188000,5737,$1950,59,90.39%,$3501,41.1%,166,1523,3.4%,3.25%,50.91%,San Mateo County,75.70%,18.40%,18.56%,1.18%,67.87%,8.83%,18.4%,Pacific Standard Time,81,59,22,57,40,69%,69%,47,51,85,67%,69%,60%,15.72,0.14,9.06,18.22%,1.54%,35.33%,0.0,0,7.7,2.9,71,27,4.9,5.02,CA-03092,37.4540054,-122.2031148
Bay Point,California,24999,3888,San Francisco-Oakland-Hayward,4725584,$71250,14.83%,32,$540000,1333,$405,40,54.87%,$1739,55.37%,N/A,N/A,12.75%,9.73%,67.13%,Contra Costa County,67.50%,24.50%,9.16%,11.6%,12.22%,63.83%,37.77%,Pacific Standard Time,89,59,30,59,41,69%,69%,47,51,104,67%,69%,60%,17.22,0.22,9.25,15.04%,1.21%,28.89%,0.3,0,7.7,2.9,62,114,5.4,6.43,CA-04415,38.0329249,-121.9615054
