City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bay St. Louis,Mississippi,9568,651,Gulfport-Biloxi-Pascagoula,414642,$59569,35.24%,48,$352000,1318,$267,25,71.68%,$943,47.32%,N/A,N/A,22.24%,10.51%,58.44%,Hancock County,19.00%,78.30%,1.1%,18.37%,70.46%,5.99%,2.25%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,62.45,20.6,15.57,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,69,6,5.8,14.69,MS-03980,30.3195809,-89.3556313
Big Point,Mississippi,873,297,Gulfport-Biloxi-Pascagoula,414642,$91250,9.24%,49,$450000,3000,$150,29,93.87%,N/A,25.0%,N/A,N/A,0.0%,15.6%,85.14%,Jackson County,29.60%,67.80%,0.0%,0.0%,97.82%,0.0%,1.83%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,69.15,22.19,15.9,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,64,78,5.8,2.94,MS-06180,30.5905619,-88.4845617
Biloxi,Mississippi,49061,1143,Gulfport-Biloxi-Pascagoula,414642,$51289,27.74%,36,$246000,1937,$127,31,46.38%,$940,51.56%,407,5765,14.93%,8.4%,67.29%,Harrison County,33.40%,63.70%,4.67%,20.93%,60.36%,8.97%,6.51%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,64.38,21.4,15.73,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,65,9,6,42.94,MS-06220,30.4260472,-88.9327265
DeLisle,Mississippi,1712,327,Gulfport-Biloxi-Pascagoula,414642,$81892,32.76%,26,$220000,1250,$176,21,100.0%,N/A,60.26%,N/A,N/A,0.0%,0.0%,52.73%,Harrison County,33.40%,63.70%,0.0%,48.66%,49.42%,6.78%,0.0%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,65.74,21.8,15.93,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,73,48,6,5.23,MS-18420,30.3847969,-89.2745829
Diamondhead,Mississippi,9417,931,Gulfport-Biloxi-Pascagoula,414642,$65601,38.99%,51,$263000,1852,$142,27,91.23%,$897,41.72%,N/A,N/A,5.44%,3.38%,53.41%,Hancock County,19.00%,78.30%,0.03%,1.28%,88.44%,6.04%,2.01%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,64.22,20.86,15.65,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,72,21,5.8,10.11,MS-19100,30.3767676,-89.3683679
D'Iberville,Mississippi,12736,1206,Gulfport-Biloxi-Pascagoula,414642,$51594,23.56%,37,$334000,2511,$133,21,48.09%,$1040,51.36%,70,6336,21.44%,7.47%,73.77%,Harrison County,33.40%,63.70%,9.52%,19.61%,61.53%,5.5%,9.38%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,64.38,21.4,15.73,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,61,9,6,10.56,MS-19180,30.44481,-88.908762
Escatawpa,Mississippi,2954,442,Gulfport-Biloxi-Pascagoula,414642,$29606,13.1%,55,$143000,1444,$99,46,78.84%,$1060,63.26%,N/A,N/A,20.42%,19.14%,37.67%,Jackson County,29.60%,67.80%,0.0%,22.48%,75.19%,0.0%,0.54%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,61.47,22.02,13.77,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,60,18,5.8,6.68,MS-22900,30.4911566,-88.5494882
Gautier,Mississippi,18932,626,Gulfport-Biloxi-Pascagoula,414642,$49497,23.79%,39,$178000,1521,$117,29,65.08%,$939,46.43%,285,2628,17.93%,11.07%,65.16%,Jackson County,29.60%,67.80%,2.26%,32.28%,52.88%,11.51%,3.79%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,69.61,24.58,15.77,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,69,12,5.8,30.26,MS-26860,30.4097632,-88.6564599
Gulf Hills,Mississippi,8825,1140,Gulfport-Biloxi-Pascagoula,414642,$52307,34.63%,33,$272000,1985,$137,32,78.41%,$882,50.14%,N/A,N/A,19.65%,4.03%,69.81%,Jackson County,29.60%,67.80%,10.23%,18.41%,60.06%,9.44%,5.38%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,67.23,24.26,15.46,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,68,9,5.8,7.74,MS-29620,30.4366248,-88.8150007
Gulf Park Estates,Mississippi,6284,2362,Gulfport-Biloxi-Pascagoula,414642,$53879,29.34%,33,$232000,1693,$137,21,60.5%,$1203,51.87%,N/A,N/A,6.8%,1.18%,68.6%,Jackson County,29.60%,67.80%,1.93%,3.33%,90.71%,3.39%,4.63%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,66.76,23.04,15.91,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,73,6,5.8,2.66,MS-29660,30.3800899,-88.7580952
Gulfport,Mississippi,72468,1303,Gulfport-Biloxi-Pascagoula,414642,$41250,22.42%,36,$215000,1693,$127,35,51.81%,$927,58.29%,326,4824,25.57%,11.62%,60.44%,Harrison County,33.40%,63.70%,1.34%,39.16%,49.95%,5.42%,3.79%,Central Standard Time,91,61,30,75,42,57%,59%,56,71,103,58%,62%,51%,59.5,20.72,13.31,29.78%,39.89%,31.22%,0.2,0,7.4,75.5,62,39,6,55.63,MS-29700,30.42113,-89.0691977
Helena,Mississippi,834,199,Gulfport-Biloxi-Pascagoula,414642,N/A,3.85%,56,N/A,N/A,N/A,43,93.45%,N/A,9.85%,N/A,N/A,5.4%,0.0%,60.48%,Jackson County,29.60%,67.80%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,61.47,22.02,13.77,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,60,18,5.8,4.19,MS-31460,30.4880752,-88.5055682
Henderson Point,Mississippi,211,197,Gulfport-Biloxi-Pascagoula,414642,$34432,20.85%,62,N/A,N/A,N/A,11,100.0%,N/A,83.89%,N/A,N/A,12.32%,0.0%,24.64%,Harrison County,33.40%,63.70%,0.0%,0.0%,83.41%,16.59%,0.0%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,65.74,21.8,15.93,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,75,48,6,1.07,MS-31540,30.3155289,-89.2864665
Hurley,Mississippi,1386,270,Gulfport-Biloxi-Pascagoula,414642,$79598,23.79%,28,$284000,2202,$129,25,90.25%,$911,69.77%,N/A,N/A,28.28%,1.7%,64.98%,Jackson County,29.60%,67.80%,0.0%,0.43%,98.7%,0.0%,2.74%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,69.15,22.19,15.9,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,64,78,5.8,5.14,MS-34340,30.6637906,-88.4994418
Kiln,Mississippi,2277,173,Gulfport-Biloxi-Pascagoula,414642,$52133,10.63%,45,$300000,1261,$238,22,86.67%,N/A,46.41%,N/A,N/A,14.19%,5.61%,54.39%,Hancock County,19.00%,78.30%,0.0%,0.09%,89.94%,0.0%,0.0%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,67.51,22.31,16.11,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,64,81,5.8,13.16,MS-37600,30.4170539,-89.4321796
Latimer,Mississippi,6066,373,Gulfport-Biloxi-Pascagoula,414642,$67750,16.13%,39,$280000,2090,$134,20,82.5%,$1015,49.57%,N/A,N/A,12.36%,5.54%,68.82%,Jackson County,29.60%,67.80%,6.78%,6.46%,69.29%,7.19%,7.17%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,67.23,24.26,15.46,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,67,9,5.8,16.28,MS-39520,30.4973751,-88.8606988
Long Beach,Mississippi,16654,1626,Gulfport-Biloxi-Pascagoula,414642,$65964,27.11%,42,$292000,2101,$139,40,69.2%,$1090,50.04%,N/A,N/A,9.3%,7.27%,61.86%,Harrison County,33.40%,63.70%,1.92%,6.17%,84.33%,4.78%,5.92%,Central Standard Time,91,61,30,75,42,62%,64%,59,73,105,58%,62%,51%,65.74,21.8,15.93,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,71,48,6,10.24,MS-41680,30.3540918,-89.1622689
Lyman,Mississippi,1824,235,Gulfport-Biloxi-Pascagoula,414642,$94722,19.12%,37,$232000,1547,$150,16,55.88%,$1139,42.07%,N/A,N/A,19.55%,4.85%,51.14%,Harrison County,33.40%,63.70%,0.0%,13.54%,81.14%,12.45%,0.0%,Central Standard Time,91,61,30,75,42,57%,59%,56,71,103,58%,62%,51%,70.29,20.63,17.56,29.78%,39.89%,31.22%,0.2,0,7.4,75.5,65,132,6,7.77,MS-42800,30.5044019,-89.1348413
Moss Point,Mississippi,12282,509,Gulfport-Biloxi-Pascagoula,414642,$43471,15.84%,42,$198000,1886,$105,52,76.94%,$928,66.26%,N/A,N/A,21.11%,9.0%,55.74%,Jackson County,29.60%,67.80%,0.08%,75.57%,17.63%,3.36%,1.09%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,61.47,22.02,13.77,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,57,18,5.8,24.11,MS-49240,30.4240566,-88.5288829
Ocean Springs,Mississippi,18275,1582,Gulfport-Biloxi-Pascagoula,414642,$63653,39.28%,42,$285000,1993,$143,41,75.17%,$1080,48.6%,128,2754,7.28%,5.97%,59.77%,Jackson County,29.60%,67.80%,4.26%,4.72%,78.97%,8.27%,4.48%,Central Standard Time,90,60,30,75,44,57%,59%,56,71,100,58%,62%,51%,67.23,24.26,15.46,31.92%,42.75%,33.67%,0.2,0,7.4,75.5,65,9,5.8,11.55,MS-53520,30.4064554,-88.7950175
Pascagoula,Mississippi,22001,1430,Gulfport-Biloxi-Pascagoula,414642,$43243,16.2%,35,$136000,1333,$102,49,57.25%,$809,60.34%,259,5742,24.48%,13.28%,55.77%,Jackson County,29.60%,67.80%,0.95%,36.94%,45.71%,14.09%,5.11%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,61.47,22.02,13.77,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,59,18,5.8,15.38,MS-55360,30.3603549,-88.5575168
Pass Christian,Mississippi,5655,686,Gulfport-Biloxi-Pascagoula,414642,$57011,43.64%,41,$256000,1058,$242,18,70.55%,$957,49.0%,254,3214,11.22%,7.09%,60.45%,Harrison County,33.40%,63.70%,1.15%,19.36%,70.86%,4.79%,2.03%,Central Standard Time,90,60,30,75,41,62%,64%,59,73,103,58%,62%,51%,65.74,21.8,15.93,29.78%,39.89%,31.22%,0.2,0,8.0,67.2,74,48,6,8.24,MS-55400,30.3188116,-89.239148
Pearlington,Mississippi,958,105,Gulfport-Biloxi-Pascagoula,414642,$46104,13.3%,59,N/A,N/A,N/A,17,100.0%,N/A,51.41%,N/A,N/A,21.19%,0.0%,48.92%,Hancock County,19.00%,78.30%,0.0%,23.28%,73.28%,3.44%,0.0%,Central Standard Time,90,61,29,74,42,62%,64%,59,73,103,58%,62%,51%,64.49,20.88,15.56,31.84%,41.21%,35.22%,0.2,0,8.0,67.2,65,12,5.8,9.13,MS-55920,30.2492452,-89.6046789
