City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bangor,Wisconsin,599,357,La Crosse-Onalaska,139097,N/A,N/A,N/A,$240000,1875,$128,N/A,N/A,N/A,N/A,0,136,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,25,58,60,6,60%,57%,37,60,85,52%,64%,45%,39.17,14.57,4.3,32.19%,35.05%,27.0%,56.2,40,8.5,38.4,84,693,3.3,1.68,WI-04575,43.8543952,-90.9700459
Barre,Wisconsin,1288,62,La Crosse-Onalaska,139097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,24,56,63,10,60%,57%,37,60,81,52%,64%,45%,39.17,14.57,4.3,35.78%,36.7%,33.0%,56.2,40,8.5,38.4,81,693,3.3,20.77,WI-04825,43.8376496,-91.0903881
Brice Prairie,Wisconsin,1858,405,La Crosse-Onalaska,139097,$90795,37.99%,46,$282000,1231,$229,42,94.41%,$989,28.7%,N/A,N/A,1.83%,1.56%,64.98%,La Crosse County,50.90%,41.40%,0.0%,0.0%,93.43%,1.35%,1.61%,Central Standard Time,86,28,58,65,11,60%,57%,37,60,90,52%,64%,45%,36.91,13.66,4.36,33.23%,33.19%,32.33%,48.3,29,8.5,38.4,78,597,3.3,4.59,WI-09465,43.937526,-91.307371
Burns,Wisconsin,1037,21,La Crosse-Onalaska,139097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,25,58,60,6,60%,57%,37,60,85,52%,64%,45%,37.1,13.84,4.12,32.19%,35.05%,27.0%,56.2,40,8.5,38.4,83,714,3.3,49.38,WI-11300,43.9656468,-90.9622024
Campbell,Wisconsin,4370,1165,La Crosse-Onalaska,139097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,1014,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,26,57,68,12,60%,57%,37,60,85,52%,64%,45%,39.83,14.8,4.47,34.52%,35.6%,32.22%,46.0,32,8.5,38.4,73,603,3.3,3.75,WI-12300,43.8766493,-91.2903507
Farmington (La Crosse Cnty),Wisconsin,2255,30,La Crosse-Onalaska,139097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,28,58,65,11,60%,57%,37,60,90,52%,64%,45%,39.17,14.57,4.3,33.23%,33.19%,32.33%,48.3,29,8.5,38.4,82,693,3.3,75.17,WI-25325,44.0309527,-91.0839975
French Island,Wisconsin,4235,2097,La Crosse-Onalaska,139097,$59462,26.84%,47,$238000,1725,$138,44,78.42%,$983,45.01%,N/A,N/A,14.25%,10.7%,65.87%,La Crosse County,50.90%,41.40%,0.94%,1.2%,94.26%,0.02%,3.26%,Central Standard Time,86,28,58,65,11,60%,57%,37,60,90,52%,64%,45%,39.83,14.8,4.47,34.52%,35.6%,32.22%,46.0,32,8.5,38.4,73,603,3.3,2.02,WI-27875,43.8592966,-91.261391
Greenfield (La Crosse Cnty),Wisconsin,2087,181,La Crosse-Onalaska,139097,N/A,N/A,N/A,$292000,1708,$171,N/A,N/A,N/A,N/A,171,2530,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,80,24,56,63,10,60%,57%,37,60,81,52%,64%,45%,40.8,15.31,4.31,35.78%,36.7%,33.0%,56.2,40,8.5,38.4,82,1194,3.3,11.53,WI-31150,43.7686908,-91.0808283
Hamilton,Wisconsin,2510,51,La Crosse-Onalaska,139097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,La Crosse County,50.90%,41.40%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,28,58,65,11,60%,57%,37,60,90,52%,64%,45%,39.17,14.57,4.3,33.23%,33.19%,32.33%,48.3,29,8.5,38.4,79,693,3.3,49.22,WI-32275,43.9241923,-91.0976087
Holmen,Wisconsin,11027,1519,La Crosse-Onalaska,139097,$77083,32.55%,39,$433000,1760,$246,22,74.35%,$1164,48.09%,88,978,5.6%,0.0%,67.61%,La Crosse County,50.90%,41.40%,5.75%,1.42%,86.94%,1.54%,3.8%,Central Standard Time,86,28,58,65,11,60%,57%,37,60,90,52%,64%,45%,36.91,13.66,4.36,33.23%,33.19%,32.33%,48.3,29,8.5,38.4,80,597,3.3,7.26,WI-35450,43.9705062,-91.2654558
