City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Arnold Line,Mississippi,1439,867,Hattiesburg,171455,N/A,19.93%,32,N/A,N/A,N/A,41,54.17%,$1322,75.51%,N/A,N/A,53.16%,3.41%,32.29%,Lamar County,21.10%,76.20%,0.97%,55.66%,42.32%,1.04%,0.97%,Central Standard Time,92,60,32,72,37,55%,56%,53,69,102,59%,66%,50%,62.78,17.47,17.67,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,44,189,5.7,1.66,MS-02060,31.3371744,-89.3771906
Beaumont,Mississippi,862,250,Hattiesburg,171455,$54583,3.43%,46,N/A,N/A,N/A,27,80.86%,$358,69.47%,N/A,N/A,23.78%,3.03%,56.0%,Perry County,22.50%,76.10%,18.1%,34.22%,47.68%,0.0%,18.1%,Central Standard Time,94,61,33,71,36,57%,59%,56,71,111,58%,62%,51%,65.8,17.74,18.51,28.96%,34.62%,34.11%,0.2,0,7.4,75.5,58,177,5.8,3.45,MS-04500,31.1707028,-88.9252399
Glendale,Mississippi,1704,1045,Hattiesburg,171455,$22705,17.47%,45,N/A,N/A,N/A,31,64.73%,$726,49.67%,N/A,N/A,37.5%,0.0%,56.19%,Forrest County,41.70%,55.10%,1.41%,37.56%,58.33%,2.7%,2.58%,Central Standard Time,92,60,32,73,38,55%,56%,53,69,103,59%,66%,50%,62.78,17.47,17.67,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,55,189,5.6,1.63,MS-27620,31.3680158,-89.3086282
Hattiesburg,Mississippi,47074,881,Hattiesburg,171455,$38293,34.41%,30,N/A,N/A,N/A,40,39.12%,$862,69.15%,230,4491,32.01%,8.21%,62.97%,Forrest County,41.70%,55.10%,1.04%,54.55%,37.29%,3.69%,3.13%,Central Standard Time,92,60,32,72,37,55%,56%,53,69,102,59%,66%,50%,62.78,17.47,17.67,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,44,189,5.6,53.44,MS-31020,31.3073516,-89.3169543
Lumberton,Mississippi,1522,214,Hattiesburg,171455,$25214,7.37%,37,N/A,N/A,N/A,45,38.57%,$585,48.16%,N/A,N/A,49.2%,16.18%,44.76%,Lamar County,21.10%,76.20%,0.0%,63.27%,34.63%,0.0%,0.0%,Central Standard Time,91,60,31,71,39,62%,64%,59,73,105,58%,62%,51%,64.39,18.44,18.08,31.86%,39.89%,35.33%,1.4,0,8.0,67.2,61,345,5.7,7.11,MS-42640,31.0064139,-89.4592165
New Augusta,Mississippi,412,80,Hattiesburg,171455,$29000,13.84%,38,N/A,N/A,N/A,40,67.9%,$442,59.59%,N/A,N/A,31.07%,6.77%,57.14%,Perry County,22.50%,76.10%,0.0%,28.4%,61.65%,3.4%,1.7%,Central Standard Time,94,61,33,71,36,57%,59%,56,71,111,59%,66%,50%,65.8,17.74,18.51,28.96%,34.62%,34.11%,1.4,0,7.4,75.5,58,177,5.8,5.14,MS-51040,31.2036321,-89.0273689
Petal,Mississippi,11342,676,Hattiesburg,171455,$55407,36.42%,35,N/A,N/A,N/A,42,69.92%,$935,47.59%,28,569,17.01%,5.34%,63.58%,Forrest County,41.70%,55.10%,0.76%,16.1%,75.72%,5.57%,2.21%,Central Standard Time,92,60,32,73,38,55%,56%,53,69,103,59%,66%,50%,59.1,16.05,17.0,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,55,138,5.6,16.77,MS-56800,31.3476879,-89.2359087
Purvis,Mississippi,1982,473,Hattiesburg,171455,$33568,14.7%,39,N/A,N/A,N/A,47,58.97%,$851,56.82%,N/A,N/A,22.88%,3.85%,44.35%,Lamar County,21.10%,76.20%,0.0%,22.75%,70.94%,1.36%,0.0%,Central Standard Time,92,60,32,72,37,57%,59%,56,71,105,58%,62%,51%,64.39,18.44,18.08,31.86%,39.89%,35.33%,1.4,0,7.4,75.5,60,345,5.7,4.19,MS-60480,31.1449981,-89.4054015
Rawls Springs,Mississippi,1522,832,Hattiesburg,171455,$65430,10.52%,50,N/A,N/A,N/A,43,94.96%,N/A,41.56%,N/A,N/A,12.55%,5.19%,61.33%,Forrest County,41.70%,55.10%,0.0%,32.98%,67.02%,0.0%,0.0%,Central Standard Time,92,60,32,72,37,55%,56%,53,69,102,59%,66%,50%,62.78,17.47,17.67,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,55,189,5.6,1.83,MS-61080,31.3796169,-89.387792
Richton,Mississippi,1210,528,Hattiesburg,171455,$30839,20.81%,39,N/A,N/A,N/A,47,61.6%,$302,61.52%,N/A,N/A,22.77%,0.0%,45.62%,Perry County,22.50%,76.10%,0.0%,25.37%,72.64%,1.98%,0.0%,Central Standard Time,94,61,33,71,36,57%,59%,56,71,111,59%,66%,50%,65.8,17.74,18.51,28.96%,34.62%,34.11%,1.4,0,7.4,75.5,59,177,5.8,2.29,MS-62480,31.3494801,-88.9407386
Sumrall,Mississippi,2043,546,Hattiesburg,171455,$72143,24.98%,37,N/A,N/A,N/A,22,81.19%,$929,35.26%,N/A,N/A,10.19%,6.79%,73.83%,Lamar County,21.10%,76.20%,0.0%,16.69%,81.25%,1.17%,0.29%,Central Standard Time,92,59,33,72,36,57%,57%,54,70,103,59%,66%,50%,63.45,17.38,18.24,31.86%,39.89%,35.33%,1.4,0,6.1,66.4,59,264,5.7,3.74,MS-71560,31.4172128,-89.542302
West Hattiesburg,Mississippi,6447,2675,Hattiesburg,171455,$32572,30.52%,34,N/A,N/A,N/A,34,44.76%,$938,55.42%,N/A,N/A,28.54%,20.5%,63.4%,Lamar County,21.10%,76.20%,1.61%,47.56%,36.62%,8.81%,6.02%,Central Standard Time,92,60,32,72,37,55%,56%,53,69,102,59%,66%,50%,62.78,17.47,17.67,31.86%,39.89%,35.33%,1.4,0,5.8,58.8,48,189,5.7,2.41,MS-78890,31.3114343,-89.3740258
