City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Cowan,Tennessee,1545,743,Tullahoma-Manchester,106236,$31266,10.61%,38,$141000,1270,$111,50,54.54%,$628,47.06%,60,965,35.02%,15.24%,47.61%,Franklin County,26.70%,70.30%,0.06%,9.32%,84.14%,1.23%,0.97%,N/A,88,48,40,68,30,55%,56%,48,67,93,55%,60%,46%,60.01,15.01,17.57,40.05%,39.89%,46.67%,6.6,2,5.0,55.0,70,861,4.9,2.08,TN-17700,35.1630285,-86.0141186
Decherd,Tennessee,2798,583,Tullahoma-Manchester,106236,$27136,10.83%,39,$234000,1843,$127,39,42.28%,$761,61.07%,796,3646,21.55%,4.95%,60.91%,Franklin County,26.70%,70.30%,1.64%,15.8%,77.59%,2.32%,5.9%,N/A,88,48,40,68,30,55%,56%,48,67,93,55%,60%,46%,59.71,15.47,16.72,34.63%,33.52%,40.22%,6.6,2,5.0,55.0,66,912,4.9,4.8,TN-19920,35.215578,-86.0757759
Estill Springs,Tennessee,2024,447,Tullahoma-Manchester,106236,$51827,16.72%,39,$276000,1484,$186,37,76.44%,$935,45.59%,788,1133,14.53%,9.12%,61.76%,Franklin County,26.70%,70.30%,0.99%,3.16%,89.43%,0.74%,0.89%,N/A,87,48,39,68,29,55%,56%,48,67,92,55%,60%,46%,60.85,14.81,17.37,34.63%,33.52%,40.22%,6.6,2,5.0,55.0,69,915,4.9,4.53,TN-24440,35.2623311,-86.1387525
Hillsboro,Tennessee,272,66,Tullahoma-Manchester,106236,$33295,18.0%,64,N/A,N/A,N/A,54,65.68%,$509,58.4%,N/A,N/A,14.71%,24.59%,24.4%,Coffee County,23.70%,72.20%,0.0%,0.0%,100.0%,0.0%,0.0%,N/A,86,47,39,65,26,55%,56%,48,67,90,55%,60%,46%,57.98,14.13,16.5,34.63%,33.52%,40.22%,6.6,2,5.0,55.0,65,1002,4.9,4.12,TN-34700,35.4085605,-85.9639343
Huntland,Tennessee,1112,732,Tullahoma-Manchester,106236,$57800,10.86%,37,N/A,N/A,N/A,52,81.49%,$725,41.03%,0,0,7.82%,3.66%,52.85%,Franklin County,26.70%,70.30%,0.63%,6.03%,91.19%,0.81%,1.17%,N/A,88,48,40,68,30,57%,57%,49,67,95,55%,60%,46%,60.85,14.81,17.37,38.36%,39.34%,43.0%,6.6,2,7.1,56.3,71,915,4.9,1.52,TN-36600,35.0578842,-86.2689271
Lakewood Park,Tennessee,1106,193,Tullahoma-Manchester,106236,$33438,10.96%,54,$287000,1232,$233,16,81.69%,N/A,60.63%,N/A,N/A,49.19%,6.17%,40.62%,Coffee County,23.70%,72.20%,5.61%,0.0%,85.26%,2.26%,2.8%,N/A,83,46,37,66,28,55%,56%,48,67,85,55%,60%,46%,59.64,14.4,16.82,36.55%,34.73%,42.22%,4.4,2,5.0,55.0,69,927,4.9,5.74,TN-40732,35.6481744,-86.1357016
Lynchburg (Moore Cnty),Tennessee,6302,49,Tullahoma-Manchester,106236,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moore County,17.00%,79.50%,N/A,N/A,N/A,N/A,N/A,N/A,90,49,41,66,27,57%,57%,49,67,99,55%,60%,46%,61.93,14.84,17.94,36.47%,35.6%,40.89%,6.6,2,7.1,56.3,69,741,5.2,128.61,TN-44380,35.2831355,-86.3741588
Manchester,Tennessee,11956,838,Tullahoma-Manchester,106236,$47092,23.25%,32,$283000,1665,$170,34,54.1%,$750,60.69%,553,3947,16.39%,1.43%,61.95%,Coffee County,23.70%,72.20%,1.71%,7.78%,79.72%,6.99%,3.31%,N/A,86,47,39,65,26,55%,56%,48,67,90,55%,60%,46%,58.31,14.45,16.36,34.63%,33.52%,40.22%,6.6,2,5.0,55.0,60,921,4.9,14.26,TN-45500,35.4630141,-86.0773756
Monteagle,Tennessee,2174,231,Tullahoma-Manchester,106236,$47372,24.76%,42,N/A,N/A,N/A,34,62.44%,$671,53.52%,653,3346,21.56%,11.86%,44.31%,Grundy County,21.00%,76.30%,3.27%,1.61%,89.42%,3.96%,2.71%,N/A,83,44,39,65,26,55%,56%,48,67,85,55%,60%,46%,67.79,16.42,18.87,40.05%,39.89%,46.67%,6.6,2,5.0,55.0,67,1692,4.7,9.4,TN-49740,35.2367178,-85.8513502
New Union,Tennessee,1694,441,Tullahoma-Manchester,106236,$58884,17.98%,52,$300000,1596,$188,29,83.51%,N/A,36.38%,N/A,N/A,2.83%,2.51%,52.93%,Coffee County,23.70%,72.20%,0.0%,1.24%,95.16%,3.6%,0.83%,N/A,86,47,39,65,26,55%,56%,48,67,90,55%,60%,46%,59.64,14.4,16.82,34.63%,33.52%,40.22%,6.6,2,5.0,55.0,67,978,4.9,3.84,TN-53240,35.5339513,-86.0832412
