"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1CASN0089","01"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","01","99","99","    6.82"," ","E"," 8"
"US1CASN0089","02"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","02","99","99","    6.66"," ","E"," 7"
"US1CASN0089","03"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","03","99","99","    5.67"," ","E"," 8"
"US1CASN0089","04"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","04","99","99","    2.68"," ","E"," 9"
"US1CASN0089","05"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","05","99","99","    1.20"," ","E"," 9"
"US1CASN0089","06"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","06","99","99","    0.32"," ","E"," 9"
"US1CASN0089","07"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","07","99","99","    0.03"," ","E","10"
"US1CASN0089","08"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","08","99","99","    0.02"," ","E","10"
"US1CASN0089","09"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","09","99","99","    0.22"," ","E","10"
"US1CASN0089","10"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","10","99","99","    2.12"," ","E","10"
"US1CASN0089","11"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","11","99","99","    3.81"," ","E","10"
"US1CASN0089","12"," 38.7839","-122.9628"," 312.7","HEALDSBURG 12.6 NNW, CA US","12","99","99","    6.23"," ","E","10"
