City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Acomita Lake,New Mexico,753,192,Grants,21563,$70968,6.96%,38,N/A,N/A,N/A,31,98.94%,N/A,65.3%,N/A,N/A,3.85%,4.25%,69.39%,Cibola County,46.40%,39.60%,0.0%,0.0%,2.12%,2.52%,1.46%,N/A,90,49,41,52,17,29%,25%,30,45,88,76%,78%,73%,9.59,4.73,1.59,11.45%,21.1%,7.56%,15.6,3,N/A,39.2,92,5664,5.8,3.92,NM-00765,35.0658431,-107.6164725
Adelino,New Mexico,1110,372,Albuquerque,841226,$43591,10.99%,55,N/A,N/A,N/A,36,89.64%,N/A,48.29%,N/A,N/A,8.11%,0.0%,60.54%,Valencia County,39.30%,47.90%,0.0%,0.0%,32.97%,62.61%,6.22%,Mountain Standard Time,94,51,43,63,18,29%,25%,30,45,92,76%,78%,73%,9.42,3.57,1.72,12.74%,20.11%,9.33%,7.4,3,N/A,39.2,76,4407,5.9,2.98,NM-00940,34.7063898,-106.731823
Agua Fria,New Mexico,2997,1238,Santa Fe,110775,$50787,11.94%,47,N/A,N/A,N/A,27,65.27%,$1270,53.96%,N/A,N/A,16.38%,0.67%,61.75%,Santa Fe County,71.10%,20.10%,0.17%,0.43%,24.22%,72.51%,22.82%,Mountain Standard Time,86,42,44,51,18,29%,25%,30,45,84,76%,78%,73%,13.09,4.87,2.18,17.56%,27.25%,14.11%,29.9,16,N/A,39.2,69,6198,6.3,2.42,NM-01220,35.6615578,-106.0147876
Alamillo,New Mexico,201,168,None,8027993,N/A,2.99%,61,N/A,N/A,N/A,43,97.51%,N/A,66.17%,N/A,N/A,7.96%,0.0%,28.36%,Socorro County,48.20%,38.10%,0.0%,0.0%,89.55%,10.45%,5.47%,N/A,95,50,45,61,23,29%,25%,30,45,92,76%,78%,73%,8.96,3.87,1.11,14.03%,22.86%,11.67%,37.4,12,N/A,39.2,89,4233,6.1,1.2,NM-01640,34.2518836,-106.9157993
Alamo,New Mexico,816,21,None,8027993,$18971,2.97%,46,N/A,N/A,N/A,41,78.31%,N/A,75.47%,N/A,N/A,74.14%,27.1%,46.79%,Socorro County,48.20%,38.10%,0.0%,0.0%,1.84%,0.49%,0.0%,N/A,85,44,41,51,20,29%,25%,30,45,82,76%,78%,73%,13.09,5.56,2.68,13.12%,23.19%,10.11%,15.6,3,N/A,39.2,89,7281,6.1,39.17,NM-01710,34.4184121,-107.5124864
Alamogordo,New Mexico,31635,1479,Alamogordo,44786,$45786,21.83%,38,$176000,1530,$115,42,60.92%,$787,52.3%,342,2500,16.87%,6.06%,58.58%,Otero County,30.50%,59.30%,1.7%,4.44%,55.08%,35.05%,6.53%,N/A,83,48,35,55,26,27%,26%,35,51,80,83%,85%,80%,10.39,4.44,1.33,11.23%,18.02%,8.22%,1.2,0,N/A,35.3,82,4140,6.6,21.39,NM-01780,32.8837188,-105.9624572
Albuquerque,New Mexico,560447,2993,Albuquerque,841226,$53936,36.46%,37,$307000,1678,$183,39,63.54%,$889,58.84%,N/A,N/A,15.95%,5.59%,63.99%,Bernalillo County,52.20%,34.50%,3.03%,3.09%,38.25%,49.23%,9.85%,Mountain Standard Time,95,50,45,54,21,29%,25%,30,45,94,76%,78%,73%,9.64,4.01,1.53,15.34%,23.63%,12.44%,7.8,6,N/A,39.2,60,4719,6.3,187.27,NM-02000,35.105341,-106.6464846
Alcalde,New Mexico,217,417,Espa�ola,32162,$35417,10.28%,21,N/A,N/A,N/A,38,63.13%,$828,44.25%,N/A,N/A,22.58%,12.31%,57.52%,Rio Arriba County,64.50%,24.20%,1.38%,18.43%,0.0%,100.0%,1.38%,N/A,89,44,45,56,16,29%,25%,30,45,86,76%,78%,73%,10.81,3.99,1.8,15.95%,23.52%,11.78%,13.1,4,N/A,39.2,82,5193,5.9,0.52,NM-02070,36.0853929,-106.0575161
Algodones,New Mexico,976,134,Albuquerque,841226,$31875,20.28%,54,N/A,N/A,N/A,34,75.82%,$713,53.2%,N/A,N/A,20.59%,3.16%,48.87%,Sandoval County,44.90%,42.00%,0.0%,0.0%,21.62%,68.55%,1.23%,Mountain Standard Time,93,47,46,64,21,29%,25%,30,45,91,76%,78%,73%,8.37,3.43,1.34,14.11%,23.08%,11.67%,5.4,1,N/A,39.2,84,4926,6.3,7.31,NM-02210,35.3803736,-106.4730935
Angel Fire,New Mexico,735,26,None,8027993,$66250,45.22%,57,N/A,N/A,N/A,34,75.24%,$818,26.44%,N/A,N/A,9.66%,5.99%,64.78%,Colfax County,39.90%,48.50%,0.0%,1.09%,79.32%,19.46%,17.41%,N/A,77,38,39,44,6,40%,34%,27,43,76,76%,78%,73%,18.79,7.24,3.36,22.44%,33.52%,19.33%,28.0,6,N/A,39.2,95,7785,5.2,28.81,NM-03400,36.3820927,-105.2717596
Animas,New Mexico,124,8,None,8027993,N/A,46.39%,37,N/A,N/A,N/A,44,76.61%,N/A,18.45%,N/A,N/A,20.16%,14.77%,85.44%,Hidalgo County,41.90%,48.60%,0.0%,0.0%,47.58%,20.97%,17.74%,N/A,96,57,39,64,31,24%,25%,37,50,91,85%,86%,80%,11.55,5.37,2.08,17.04%,28.57%,16.67%,0.1,0,7.7,43.4,81,4116,6.8,15.66,NM-03750,31.9448659,-108.8064639
Anthony,New Mexico,9397,3480,Las Cruces,171675,N/A,N/A,N/A,$161000,1103,$146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dona Ana County,53.70%,35.90%,N/A,N/A,N/A,N/A,N/A,Mountain Standard Time,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,N/A,6.7,2.7,N/A,N/A,N/A
Anton Chico,New Mexico,120,67,None,8027993,$18458,3.33%,65,N/A,N/A,N/A,36,79.17%,N/A,39.17%,N/A,N/A,15.0%,81.82%,18.33%,Guadalupe County,53.10%,32.60%,0.0%,0.0%,0.0%,100.0%,0.0%,N/A,92,54,38,59,23,29%,25%,30,45,90,76%,78%,73%,15.33,7.15,1.76,17.26%,30.88%,10.56%,24.0,4,N/A,39.2,87,4710,6.2,1.79,NM-03890,35.1948696,-105.1438964
Anzac Village,New Mexico,44,45,Grants,21563,$38611,20.45%,80,N/A,N/A,N/A,36,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,27.27%,Cibola County,46.40%,39.60%,0.0%,0.0%,0.0%,0.0%,0.0%,N/A,90,49,41,52,17,29%,25%,30,45,88,76%,78%,73%,10.64,4.53,1.68,11.45%,21.1%,7.56%,15.6,3,N/A,39.2,92,5937,5.8,0.98,NM-03970,35.0624014,-107.7413804
Arenas Valley,New Mexico,1224,301,Silver City,20309,$52768,22.15%,57,$155000,1802,$86,26,65.03%,$1292,52.62%,N/A,N/A,18.71%,8.02%,45.27%,Grant County,49.00%,41.30%,0.0%,0.0%,54.49%,38.4%,0.0%,N/A,89,52,37,59,26,27%,26%,35,51,85,83%,85%,80%,16.81,8.01,3.45,22.55%,33.08%,27.11%,1.0,0,N/A,35.3,88,5484,6.9,4.07,NM-04660,32.776472,-108.2030357
Arrey,New Mexico,83,105,None,8027993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,0.0%,Sierra County,31.10%,58.10%,0.0%,0.0%,0.0%,0.0%,0.0%,N/A,98,58,40,63,28,27%,26%,35,51,97,83%,85%,80%,10.45,4.79,1.41,11.84%,20.66%,8.22%,1.0,0,N/A,35.3,86,3876,7,0.79,NM-04870,32.8471756,-107.320347
Arroyo Hondo,New Mexico,230,139,Taos,16573,N/A,61.3%,38,N/A,N/A,N/A,39,39.13%,N/A,74.78%,N/A,N/A,61.74%,55.56%,86.09%,Taos County,69.90%,17.90%,0.0%,0.0%,59.57%,27.39%,0.0%,N/A,84,36,48,50,7,40%,34%,27,43,83,76%,78%,73%,14.38,5.06,2.33,33.04%,30.77%,37.33%,13.1,4,N/A,39.2,94,6426,5.9,1.65,NM-05010,36.5345987,-105.6666024
Arroyo Seco,New Mexico,2311,338,Taos,16573,N/A,22.45%,40,$349000,1251,$279,35,100.0%,N/A,66.49%,N/A,N/A,1.56%,32.66%,56.29%,Taos County,69.90%,17.90%,0.0%,0.0%,18.56%,81.44%,9.0%,N/A,84,36,48,50,7,40%,34%,27,43,83,76%,78%,73%,16.42,5.26,3.29,33.04%,30.77%,37.33%,28.0,6,N/A,39.2,95,6558,5.9,6.83,NM-05150,36.5215141,-105.5861065
Artesia,New Mexico,12463,1100,Carlsbad-Artesia,46259,$56503,16.94%,32,$265000,1791,$148,47,56.07%,$844,40.36%,N/A,N/A,24.75%,6.02%,64.65%,Eddy County,25.60%,66.80%,0.77%,1.27%,40.81%,53.92%,4.81%,N/A,96,57,39,63,23,32%,30%,37,55,96,73%,78%,67%,11.67,4.47,1.26,12.16%,18.02%,7.67%,4.0,0,N/A,36.9,69,3078,6.6,11.33,NM-05220,32.849731,-104.4267627
Atoka,New Mexico,1275,189,Carlsbad-Artesia,46259,$65286,6.26%,31,N/A,N/A,N/A,39,70.27%,$1020,34.39%,N/A,N/A,19.84%,4.29%,55.82%,Eddy County,25.60%,66.80%,0.0%,0.0%,38.35%,61.65%,9.57%,N/A,96,57,39,63,23,32%,30%,37,55,96,73%,78%,67%,11.67,4.47,1.26,12.16%,18.02%,7.67%,4.0,0,N/A,36.9,72,3078,6.6,6.76,NM-05430,32.7782769,-104.3930704
