City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams,Tennessee,675,282,Nashville-Davidson--Murfreesboro--Franklin,1960999,$55938,19.56%,45,$473000,1862,$254,50,76.58%,$1125,51.48%,N/A,N/A,8.02%,4.68%,68.14%,Robertson County,24.50%,71.60%,0.0%,3.7%,92.3%,2.81%,0.0%,Central Standard Time,89,45,44,69,27,58%,57%,45,65,96,64%,77%,54%,54.56,13.29,13.4,34.79%,32.53%,39.11%,3.9,4,6.9,42.8,70,573,4.4,2.39,TN-00200,36.5828102,-87.0651144
Adamsville,Tennessee,2444,347,None,N/A,$39141,15.16%,36,N/A,N/A,N/A,45,70.03%,$525,53.24%,276,1243,23.57%,8.44%,52.45%,McNairy County,18.40%,78.10%,0.0%,0.2%,97.87%,1.6%,0.57%,N/A,91,51,40,70,31,57%,56%,50,68,100,63%,74%,52%,57.11,12.33,16.21,34.03%,30.44%,40.44%,4.9,2,6.4,53.4,64,384,4.7,7.04,TN-00240,35.2393794,-88.387849
Alamo,Tennessee,2341,1064,Jackson,179941,$40000,11.76%,38,N/A,N/A,N/A,51,68.77%,$672,44.66%,523,3879,20.46%,3.55%,55.91%,Crockett County,24.10%,73.80%,0.47%,10.04%,69.2%,18.92%,10.64%,Central Standard Time,88,47,41,70,29,56%,56%,50,68,94,63%,74%,52%,55.04,11.86,14.79,26.25%,22.09%,28.22%,3.9,1,8.1,53.4,69,303,5.1,2.2,TN-00440,35.7829365,-89.1168789
Alcoa,Tennessee,10777,718,Knoxville,873816,$55440,28.5%,36,$250000,996,$251,45,64.36%,$881,49.45%,787,3991,10.34%,4.0%,69.71%,Blount County,23.20%,71.70%,1.35%,9.33%,76.31%,7.96%,7.26%,Eastern Standard Time,89,48,41,69,30,57%,58%,48,66,97,57%,66%,44%,53.2,13.33,15.21,34.96%,35.6%,39.89%,4.7,2,6.0,46.1,53,879,4.4,15.0,TN-00540,35.8075102,-83.9752459
Alexandria,Tennessee,936,461,None,N/A,$42292,10.07%,34,N/A,N/A,N/A,50,70.56%,$460,55.93%,397,397,15.81%,5.06%,60.25%,DeKalb County,22.60%,74.30%,1.07%,7.26%,86.32%,0.75%,3.53%,N/A,89,48,41,67,27,55%,56%,48,67,95,55%,60%,46%,58.11,15.1,15.41,37.56%,38.13%,41.67%,4.4,2,5.0,55.0,73,948,4.3,2.03,TN-00620,36.0790814,-86.038093
Algood,Tennessee,3945,965,Cookeville,112945,$36084,24.48%,35,$225000,1461,$154,31,63.97%,$834,56.45%,285,3781,16.7%,0.0%,56.46%,Putnam County,25.20%,69.80%,0.05%,0.38%,97.36%,0.94%,1.57%,N/A,87,47,40,66,27,55%,56%,48,67,92,55%,60%,46%,62.38,16.64,16.83,38.27%,36.7%,44.33%,3.9,1,5.0,55.0,67,996,4.3,4.09,TN-00640,36.1999651,-85.4467723
Allardt,Tennessee,1038,275,None,N/A,$63452,25.5%,51,N/A,N/A,N/A,43,80.95%,$625,38.13%,N/A,N/A,12.43%,11.7%,50.06%,Fentress County,15.00%,82.30%,0.0%,0.0%,98.27%,0.0%,0.0%,N/A,83,44,39,64,27,57%,58%,48,66,86,57%,66%,44%,62.86,16.33,16.97,39.37%,42.53%,42.89%,1.7,0,6.0,46.1,76,1503,4.7,3.77,TN-00660,36.3810873,-84.8813942
Altamont,Tennessee,1010,49,None,N/A,$35382,14.46%,45,N/A,N/A,N/A,36,87.83%,N/A,52.65%,N/A,N/A,16.67%,1.76%,36.04%,Grundy County,21.00%,76.30%,0.3%,1.09%,70.59%,0.0%,0.69%,N/A,83,45,38,63,25,55%,56%,48,67,85,55%,60%,46%,62.85,14.64,18.23,38.52%,39.56%,42.67%,6.6,2,5.0,55.0,74,1836,4.7,20.59,TN-00940,35.4324886,-85.74331
Andersonville,Tennessee,488,301,Knoxville,873816,N/A,17.81%,44,$455000,2676,$170,62,79.16%,$886,49.66%,N/A,N/A,3.69%,0.0%,78.0%,Anderson County,30.20%,64.30%,0.0%,0.0%,82.79%,7.38%,7.38%,Eastern Standard Time,85,44,41,63,25,57%,58%,48,66,89,57%,66%,44%,59.14,14.88,16.54,36.99%,39.01%,41.44%,3.2,1,6.0,46.1,66,1014,4.4,1.62,TN-01220,36.1969565,-84.0330607
Apison,Tennessee,4146,256,Chattanooga,559860,$79304,33.86%,47,N/A,N/A,N/A,27,87.7%,$635,26.8%,N/A,N/A,12.06%,1.06%,60.08%,Hamilton County,38.80%,55.30%,1.11%,0.7%,92.79%,3.04%,5.57%,Eastern Standard Time,91,51,40,71,32,55%,56%,48,67,100,55%,60%,46%,60.85,14.67,16.07,33.26%,35.16%,36.89%,3.3,1,5.0,55.0,57,828,4.7,16.18,TN-01480,35.010443,-85.0142648
