City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Abbeville,South Carolina,4902,788,Greenwood,69338,$33942,14.83%,38,N/A,N/A,N/A,54,53.38%,$768,64.5%,936,2451,29.63%,9.62%,51.19%,Abbeville County,34.70%,62.80%,0.0%,44.78%,50.9%,1.12%,0.49%,N/A,91,54,37,69,32,50%,52%,48,66,98,64%,67%,57%,46.42,11.84,13.25,32.33%,35.6%,35.11%,2.2,0,6.1,42.5,61,636,4.9,6.22,SC-00100,34.1787092,-82.3774188
Aiken,South Carolina,31516,1507,Augusta-Richmond County,607673,$58125,41.31%,47,$277000,1776,$156,34,68.85%,$1027,51.58%,575,4847,14.44%,4.65%,55.47%,Aiken County,34.00%,61.50%,2.24%,34.75%,58.17%,2.2%,4.04%,Eastern Standard Time,94,58,36,70,32,50%,52%,51,68,104,64%,67%,57%,46.57,14.71,11.65,29.15%,35.93%,32.11%,1.0,0,6.1,50.8,54,495,4.7,20.91,SC-00550,33.5304254,-81.7269822
Alcolu,South Carolina,388,85,None,N/A,$30536,23.32%,20,N/A,N/A,N/A,37,70.94%,$721,57.69%,N/A,N/A,22.16%,10.19%,46.15%,Clarendon County,50.20%,48.00%,0.0%,49.23%,35.31%,15.46%,2.58%,N/A,90,56,34,70,35,50%,52%,51,68,96,64%,67%,57%,50.66,15.8,11.19,33.21%,37.36%,37.0%,1.2,0,6.1,50.8,64,78,4.9,4.55,SC-00775,33.7546613,-80.2221348
Allendale,South Carolina,2827,854,None,N/A,$20918,10.92%,37,N/A,N/A,N/A,46,62.57%,$635,62.02%,2599,4651,39.09%,9.13%,43.44%,Allendale County,76.10%,22.00%,2.23%,80.62%,15.46%,3.33%,0.6%,N/A,94,60,34,70,35,54%,57%,55,70,108,59%,59%,55%,48.45,15.58,11.79,28.82%,35.27%,31.11%,1.0,0,6.9,60.5,57,156,5.2,3.31,SC-00955,33.008047,-81.3091642
Anderson,South Carolina,28796,1990,Greenville-Anderson-Mauldin,918166,$37439,24.0%,34,$235000,1655,$142,47,47.97%,$799,62.22%,N/A,N/A,21.19%,7.88%,60.14%,Anderson County,26.20%,69.90%,0.68%,33.24%,59.37%,3.84%,3.48%,Eastern Standard Time,91,53,38,71,32,55%,59%,48,66,102,59%,59%,57%,50.42,12.8,14.42,30.93%,33.52%,35.11%,2.2,0,6.6,42.5,47,732,5,14.47,SC-01360,34.5210975,-82.6476648
Andrews,South Carolina,2721,1231,Georgetown,62992,$39826,8.54%,34,N/A,N/A,N/A,37,59.16%,$813,55.05%,N/A,N/A,32.05%,1.09%,68.08%,Georgetown County,42.00%,54.90%,0.0%,64.79%,34.22%,0.48%,0.4%,N/A,90,58,32,70,34,50%,52%,54,70,96,64%,67%,57%,51.07,17.18,10.26,31.26%,38.68%,32.0%,0.6,0,7.9,54.4,63,33,5,2.21,SC-01450,33.4494268,-79.5659698
Antreville,South Carolina,242,62,Greenwood,69338,N/A,5.91%,61,N/A,N/A,N/A,46,100.0%,N/A,53.19%,N/A,N/A,30.99%,0.0%,30.36%,Abbeville County,34.70%,62.80%,0.0%,1.24%,98.35%,0.41%,0.83%,N/A,91,54,37,70,32,55%,59%,48,66,102,59%,59%,57%,46.42,11.84,13.25,27.92%,29.56%,31.22%,2.2,0,6.6,42.5,64,636,4.9,3.88,SC-01810,34.2970989,-82.5540432
Arcadia,South Carolina,3397,1733,Spartanburg,322864,$37396,13.76%,28,$140000,1207,$116,32,53.59%,$1065,70.3%,N/A,N/A,19.93%,13.37%,75.49%,Spartanburg County,33.00%,63.00%,10.13%,13.28%,32.88%,43.72%,28.53%,Eastern Standard Time,91,55,36,68,31,55%,59%,48,66,102,59%,59%,57%,53.02,13.48,13.54,26.85%,28.35%,29.89%,3.6,0,6.6,42.5,49,759,4.7,1.96,SC-02080,34.9608833,-81.9929503
Arcadia Lakes,South Carolina,724,1293,Columbia,825823,$94750,69.01%,65,N/A,N/A,N/A,46,96.56%,N/A,28.91%,N/A,N/A,1.8%,0.91%,66.32%,Richland County,64.00%,31.10%,0.0%,1.1%,96.55%,1.24%,1.66%,Eastern Standard Time,96,60,36,72,37,50%,52%,51,68,109,64%,67%,57%,48.96,15.05,12.02,32.93%,38.68%,37.56%,1.2,0,6.1,50.8,45,192,4.9,0.56,SC-02125,34.0536306,-80.9615547
Arial,South Carolina,1969,421,Greenville-Anderson-Mauldin,918166,$46500,16.44%,47,$140000,1239,$113,44,85.77%,$625,42.24%,N/A,N/A,18.81%,0.89%,51.57%,Pickens County,21.10%,73.90%,0.61%,5.43%,85.68%,5.79%,0.66%,Eastern Standard Time,90,53,37,69,30,55%,59%,48,66,100,59%,59%,57%,50.64,13.82,13.39,32.16%,37.03%,34.0%,2.2,0,6.6,42.5,65,909,4.4,4.68,SC-02440,34.8462615,-82.6404577
Atlantic Beach,South Carolina,299,1869,Myrtle Beach-Conway-North Myrtle Beach,478654,$36429,22.77%,41,$313000,716,$437,54,46.41%,$850,65.15%,N/A,N/A,25.08%,7.34%,73.44%,Horry County,29.60%,67.20%,0.0%,72.91%,9.03%,18.06%,22.07%,Eastern Standard Time,88,56,32,74,37,50%,52%,54,70,92,64%,67%,57%,49.24,16.62,9.25,30.77%,37.25%,32.22%,0.9,0,7.9,54.4,76,30,5.1,0.16,SC-03205,33.8035535,-78.7177418
Awendaw,South Carolina,1585,92,Charleston-North Charleston,789932,$57951,28.96%,57,$300000,1333,$225,25,93.52%,N/A,42.8%,N/A,N/A,15.14%,13.08%,53.57%,Charleston County,50.60%,42.80%,0.0%,56.91%,42.78%,0.0%,0.69%,Eastern Standard Time,91,60,31,74,39,50%,52%,54,70,98,64%,67%,57%,51.58,17.91,9.76,27.75%,37.8%,27.78%,0.6,0,7.9,54.4,74,6,5.1,17.3,SC-03385,32.9662573,-79.6584301
Aynor,South Carolina,951,528,Myrtle Beach-Conway-North Myrtle Beach,478654,$79196,27.25%,40,N/A,N/A,N/A,30,79.49%,$763,43.14%,301,2716,8.73%,2.82%,70.42%,Horry County,29.60%,67.20%,0.53%,11.46%,81.49%,0.21%,0.21%,Eastern Standard Time,90,54,36,70,33,50%,52%,54,70,96,64%,67%,57%,54.23,16.19,10.74,30.63%,35.49%,32.89%,2.1,0,7.9,54.4,67,102,5.1,1.8,SC-03430,34.0002297,-79.2071179
Bamberg,South Carolina,3103,867,None,N/A,$26164,17.26%,53,N/A,N/A,N/A,44,72.25%,$489,61.89%,500,4600,31.56%,8.68%,37.58%,Bamberg County,62.70%,35.50%,0.0%,63.42%,34.22%,1.26%,1.19%,N/A,92,57,35,71,37,50%,52%,51,68,100,64%,67%,57%,48.35,15.18,11.26,32.33%,37.8%,34.11%,1.2,0,6.1,50.8,62,144,5,3.58,SC-03790,33.2995922,-81.0322292
Barnwell,South Carolina,4526,577,None,N/A,$30298,12.62%,32,N/A,N/A,N/A,50,59.05%,$534,70.43%,2059,4767,39.4%,12.06%,50.71%,Barnwell County,46.40%,51.50%,0.0%,57.56%,40.87%,0.44%,2.59%,N/A,94,60,34,70,35,50%,52%,51,68,104,64%,67%,57%,48.29,15.75,11.65,28.82%,35.27%,31.11%,1.0,0,6.1,50.8,61,225,4.8,7.84,SC-04060,33.2419381,-81.3659124
