City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alto,California,900,6923,San Francisco-Oakland-Hayward,4725584,$185000,71.29%,49,$3405000,3540,$962,62,45.35%,$2848,38.13%,N/A,N/A,1.78%,16.2%,66.93%,Marin County,77.30%,15.50%,1.78%,2.11%,84.11%,12.0%,15.89%,Pacific Standard Time,83,57,26,53,42,69%,69%,47,51,89,67%,69%,60%,32.14,0.49,17.71,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,77,201,5.2,0.13,CA-01416,37.9055811,-122.5187183
Belvedere,California,2309,4440,San Francisco-Oakland-Hayward,4725584,$246500,82.84%,50,$3814000,2859,$1334,62,79.34%,$3501,42.76%,47,709,5.76%,1.08%,50.24%,Marin County,77.30%,15.50%,2.99%,0.3%,87.61%,4.42%,15.89%,Pacific Standard Time,76,58,18,57,45,69%,69%,47,51,76,67%,69%,60%,32.14,0.49,17.71,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,63,201,5.2,0.52,CA-05164,37.8705239,-122.4701927
Black Point-Green Point,California,1513,535,San Francisco-Oakland-Hayward,4725584,$211726,58.85%,56,N/A,N/A,N/A,46,86.13%,$3021,49.82%,N/A,N/A,1.39%,5.7%,62.55%,Marin County,77.30%,15.50%,13.28%,0.0%,77.73%,8.33%,3.97%,Pacific Standard Time,82,58,24,55,42,69%,69%,47,51,87,67%,69%,60%,30.5,0.25,18.11,17.45%,1.21%,33.67%,0.3,0,6.3,2.9,81,210,5.2,2.83,CA-06982,38.1120258,-122.5190609
Bolinas,California,1181,203,San Francisco-Oakland-Hayward,4725584,$87404,58.24%,65,N/A,N/A,N/A,57,72.61%,$1396,59.95%,N/A,N/A,21.24%,4.01%,60.58%,Marin County,77.30%,15.50%,1.02%,0.0%,88.99%,2.03%,10.84%,Pacific Standard Time,83,57,26,53,42,69%,69%,47,51,89,67%,69%,60%,26.38,0.82,14.54,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,89,174,5.2,5.83,CA-07316,37.9177262,-122.709503
Corte Madera,California,10145,3210,San Francisco-Oakland-Hayward,4725584,$183661,74.09%,44,$1818000,1963,$926,58,69.17%,$2792,41.73%,N/A,N/A,4.94%,6.6%,68.54%,Marin County,77.30%,15.50%,5.75%,2.03%,74.7%,7.65%,11.88%,Pacific Standard Time,83,57,26,53,42,69%,69%,47,51,89,67%,69%,60%,40.31,0.3,23.07,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,73,132,5.2,3.16,CA-16462,37.9255814,-122.5075437
Dillon Beach,California,394,132,San Francisco-Oakland-Hayward,4725584,$183229,81.88%,39,$1490000,2244,$664,47,56.31%,$3501,24.83%,N/A,N/A,0.0%,12.09%,61.07%,Marin County,77.30%,15.50%,0.0%,0.0%,92.13%,7.87%,0.0%,Pacific Standard Time,64,56,8,52,45,69%,69%,47,51,63,67%,69%,60%,29.22,0.33,16.55,24.71%,13.85%,36.78%,0.3,0,6.3,2.9,89,108,5.2,2.98,CA-19262,38.2434891,-122.9559563
Fairfax,California,7605,3410,San Francisco-Oakland-Hayward,4725584,$111290,65.85%,49,$803000,1532,$524,69,63.92%,$2125,54.11%,118,1215,10.08%,12.08%,70.44%,Marin County,77.30%,15.50%,3.83%,0.93%,82.88%,8.68%,11.14%,Pacific Standard Time,82,58,24,55,42,69%,69%,47,51,87,67%,69%,60%,32.1,0.24,18.9,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,86,186,5.2,2.23,CA-23168,37.988533,-122.595208
Inverness,California,1660,259,San Francisco-Oakland-Hayward,4725584,$72292,67.16%,60,N/A,N/A,N/A,59,80.16%,$2038,44.6%,N/A,N/A,8.8%,13.97%,52.52%,Marin County,77.30%,15.50%,0.0%,0.0%,88.31%,6.39%,8.8%,Pacific Standard Time,82,58,24,52,38,69%,69%,47,51,85,67%,69%,60%,29.22,0.33,16.55,17.12%,1.76%,33.44%,0.3,0,6.3,2.9,93,108,5.2,6.4,CA-36616,38.0820653,-122.8471261
Kentfield,California,7517,2481,San Francisco-Oakland-Hayward,4725584,$209750,78.47%,46,$2192000,1911,$1147,64,83.79%,$2625,39.73%,N/A,N/A,4.21%,4.58%,61.2%,Marin County,77.30%,15.50%,5.24%,0.57%,82.68%,6.96%,13.28%,Pacific Standard Time,83,57,26,53,42,69%,69%,47,51,89,67%,69%,60%,40.31,0.3,23.07,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,81,132,5.2,3.03,CA-38114,37.9427446,-122.5577213
Lagunitas-Forest Knolls,California,1742,410,San Francisco-Oakland-Hayward,4725584,$113389,49.72%,57,N/A,N/A,N/A,79,63.49%,$3033,58.26%,N/A,N/A,13.43%,2.38%,62.06%,Marin County,77.30%,15.50%,2.64%,0.0%,79.74%,13.2%,6.95%,Pacific Standard Time,82,58,24,55,42,69%,69%,47,51,87,67%,69%,60%,41.16,0.34,23.15,17.45%,1.21%,33.67%,0.3,0,7.7,2.9,89,402,5.2,4.25,CA-39283,38.0180262,-122.6913028
