City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Argyle,Texas,4336,375,Dallas-Fort Worth-Arlington,7543340,$149219,61.4%,53,$650000,2790,$233,26,86.93%,$1351,26.96%,N/A,N/A,0.0%,3.19%,67.64%,Denton County,37.10%,57.10%,4.8%,1.43%,88.33%,5.44%,12.73%,Central Standard Time,96,56,40,74,32,54%,50%,51,67,107,61%,71%,56%,35.85,8.08,6.58,21.97%,19.56%,19.78%,2.3,0,N/A,45.7,53,588,5.6,11.56,TX-03768,33.1102072,-97.1866617
Aubrey,Texas,5229,1737,Dallas-Fort Worth-Arlington,7543340,$74216,31.67%,36,$390000,2120,$184,12,76.36%,$1296,42.39%,184,316,14.9%,1.35%,74.64%,Denton County,37.10%,57.10%,2.26%,8.61%,71.22%,7.4%,6.35%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,40.46,9.04,7.59,20.05%,17.36%,20.44%,3.4,0,N/A,45.7,60,528,5.6,3.01,TX-04600,33.3028487,-96.9837904
Bartonville,Texas,1775,260,Dallas-Fort Worth-Arlington,7543340,$120536,50.24%,48,N/A,N/A,N/A,30,93.79%,$1354,32.36%,114,456,6.08%,2.47%,58.18%,Denton County,37.10%,57.10%,1.07%,0.45%,80.11%,16.68%,9.24%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,39.58,8.69,7.63,17.95%,15.49%,18.67%,2.3,0,N/A,45.7,53,540,5.6,6.83,TX-05768,33.0789945,-97.1506428
Carrollton,Texas,131388,3584,Dallas-Fort Worth-Arlington,7543340,$87299,41.24%,38,$422000,1927,$219,33,62.92%,$1397,46.04%,N/A,N/A,6.3%,3.57%,73.91%,Denton County,37.10%,57.10%,15.32%,9.81%,39.32%,32.82%,28.38%,Central Standard Time,95,56,39,76,36,54%,50%,51,67,104,61%,71%,56%,41.09,8.47,8.31,17.95%,15.49%,18.67%,2.3,0,N/A,45.7,51,678,5.6,36.66,TX-13024,32.9889219,-96.8999809
Copper Canyon,Texas,1956,427,Dallas-Fort Worth-Arlington,7543340,$128073,56.56%,54,$946000,3112,$304,30,97.15%,$2111,27.36%,N/A,N/A,0.51%,5.98%,61.87%,Denton County,37.10%,57.10%,0.46%,0.66%,92.84%,2.86%,8.59%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,39.58,8.69,7.63,17.95%,15.49%,18.67%,2.3,0,N/A,45.7,52,540,5.6,4.58,TX-16636,33.0962412,-97.0976245
Corinth,Texas,22216,2859,Dallas-Fort Worth-Arlington,7543340,$109922,44.62%,39,$435000,2500,$174,23,84.01%,$1539,35.07%,72,760,4.13%,2.31%,70.34%,Denton County,37.10%,57.10%,2.22%,5.88%,73.57%,14.75%,7.04%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,38.88,8.04,7.31,20.05%,17.36%,20.44%,3.4,0,N/A,45.7,52,576,5.6,7.77,TX-16696,33.1433683,-97.0681997
Corral City,Texas,7,47,Dallas-Fort Worth-Arlington,7543340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Denton County,37.10%,57.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,96,56,40,74,32,54%,50%,51,67,107,61%,71%,56%,39.9,9.14,7.2,15.89%,13.63%,15.22%,2.3,0,N/A,45.7,43,585,5.6,0.15,TX-17024,33.1001215,-97.2261266
Cross Roads,Texas,1364,202,Dallas-Fort Worth-Arlington,7543340,$140833,49.51%,40,$850000,3680,$231,14,94.95%,N/A,23.96%,N/A,N/A,1.25%,6.45%,73.09%,Denton County,37.10%,57.10%,0.37%,2.13%,86.0%,7.99%,5.79%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,41.71,9.9,7.96,20.05%,17.36%,20.44%,3.4,0,N/A,45.7,62,504,5.6,6.74,TX-17852,33.230647,-97.001896
Denton,Texas,139704,1450,Dallas-Fort Worth-Arlington,7543340,$65168,40.36%,30,$381000,1995,$191,29,53.23%,$1164,57.42%,233,1883,15.83%,5.13%,67.37%,Denton County,37.10%,57.10%,4.18%,11.5%,57.86%,23.35%,12.93%,Central Standard Time,96,56,40,75,34,54%,50%,51,67,107,61%,71%,56%,38.88,8.04,7.31,20.05%,17.36%,20.44%,3.4,0,N/A,45.7,45,576,5.6,96.35,TX-19972,33.2174811,-97.141831
DISH,Texas,483,293,Dallas-Fort Worth-Arlington,7543340,$123676,35.63%,39,N/A,N/A,N/A,7,98.17%,N/A,22.1%,N/A,N/A,1.04%,2.53%,75.07%,Denton County,37.10%,57.10%,3.11%,0.41%,84.27%,12.22%,2.07%,Central Standard Time,96,56,40,74,32,54%,50%,51,67,107,61%,71%,56%,39.9,9.14,7.2,15.89%,13.63%,15.22%,2.3,0,N/A,45.7,43,585,5.6,1.65,TX-20540,33.1330712,-97.3012733
Double Oak,Texas,3020,1233,Dallas-Fort Worth-Arlington,7543340,$172000,53.89%,47,$800000,4103,$195,32,97.7%,N/A,31.05%,0,65,5.46%,3.58%,55.41%,Denton County,37.10%,57.10%,2.25%,2.62%,83.41%,8.38%,6.29%,Central Standard Time,97,56,41,75,34,54%,50%,51,67,109,61%,71%,56%,39.58,8.69,7.63,17.95%,15.49%,18.67%,2.3,0,N/A,45.7,51,540,5.6,2.45,TX-21028,33.0632884,-97.1116468
