City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Afton,Illinois,966,28,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DeKalb County,46.90%,43.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,29,53,61,14,60%,56%,39,59,84,52%,65%,39%,38.79,12.72,6.29,35.29%,33.41%,38.33%,29.1,18,8.1,38.4,77,786,3.5,34.5,IL-00386,41.8490928,-88.7714976
Clinton township,Illinois,1801,504,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,174,2809,N/A,N/A,N/A,DeKalb County,46.90%,43.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,82,29,53,61,14,60%,56%,39,59,84,52%,65%,39%,40.57,13.47,6.17,35.29%,33.41%,38.33%,29.1,18,8.1,38.4,82,777,3.5,3.57,IL-14988,41.7617033,-88.7718014
Cortland town,Illinois,4556,1248,Chicago-Naperville-Elgin,9607711,$82750,31.09%,32,$245000,1424,$172,24,75.26%,$1420,55.02%,45,984,7.96%,6.06%,76.47%,DeKalb County,46.90%,43.80%,0.0%,9.88%,71.36%,17.45%,2.3%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,36.84,12.62,5.88,32.52%,33.74%,33.11%,42.4,16,8.1,38.4,77,822,3.5,3.65,IL-16470,41.919331,-88.6532732
Cortland township,Illinois,4556,1248,Chicago-Naperville-Elgin,9607711,$82750,31.09%,32,$245000,1424,$172,24,75.26%,$1420,55.02%,45,984,7.96%,6.06%,76.47%,DeKalb County,46.90%,43.80%,0.0%,9.88%,71.36%,17.45%,2.3%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,36.84,12.62,5.88,32.52%,33.74%,33.11%,42.4,16,8.1,38.4,74,822,3.5,3.65,IL-16470,41.919331,-88.6532732
DeKalb,Illinois,40464,2506,Chicago-Naperville-Elgin,9607711,$46564,35.72%,25,$220000,1642,$134,43,44.32%,$1030,70.28%,577,3026,25.7%,10.59%,67.75%,DeKalb County,46.90%,43.80%,3.9%,15.2%,57.49%,18.35%,9.06%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,39.51,13.36,6.06,34.88%,35.82%,32.67%,42.4,16,8.1,38.4,71,819,3.5,16.15,IL-19161,41.9313634,-88.7481869
DeKalb township,Illinois,40464,2506,Chicago-Naperville-Elgin,9607711,$46564,35.72%,25,$220000,1642,$134,43,44.32%,$1030,70.28%,577,3026,25.7%,10.59%,67.75%,DeKalb County,46.90%,43.80%,3.9%,15.2%,57.49%,18.35%,9.06%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,39.51,13.36,6.06,34.88%,35.82%,32.67%,42.4,16,8.1,38.4,71,819,3.5,16.15,IL-19161,41.9313634,-88.7481869
Franklin township,Illinois,2363,2847,Chicago-Naperville-Elgin,9607711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DeKalb County,46.90%,43.80%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,30,55,64,15,60%,56%,39,59,88,52%,65%,39%,40.53,13.96,6.12,33.62%,33.08%,32.89%,35.8,22,8.1,38.4,81,756,3.5,0.83,IL-27650,42.1092621,-88.880818
Genoa,Illinois,5685,2195,Chicago-Naperville-Elgin,9607711,$79343,12.27%,34,$255000,1500,$170,45,67.85%,$1004,50.04%,153,940,19.07%,5.76%,77.88%,DeKalb County,46.90%,43.80%,2.64%,0.63%,68.04%,25.51%,7.35%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,40.53,13.96,6.12,33.62%,33.08%,32.89%,35.8,22,8.1,38.4,80,756,3.5,2.59,IL-28898,42.0926378,-88.6964203
Genoa township,Illinois,5685,2195,Chicago-Naperville-Elgin,9607711,$79343,12.27%,34,$255000,1500,$170,45,67.85%,$1004,50.04%,153,940,19.07%,5.76%,77.88%,DeKalb County,46.90%,43.80%,2.64%,0.63%,68.04%,25.51%,7.35%,Central Standard Time,83,29,54,64,13,60%,56%,39,59,85,52%,65%,39%,40.53,13.96,6.12,33.62%,33.08%,32.89%,35.8,22,8.1,38.4,80,756,3.5,2.59,IL-28898,42.0926378,-88.6964203
Hinckley,Illinois,2286,2689,Chicago-Naperville-Elgin,9607711,$81625,35.24%,35,$170000,1828,$93,48,73.61%,$1333,52.98%,0,196,15.35%,13.19%,69.3%,DeKalb County,46.90%,43.80%,1.05%,0.96%,83.42%,9.54%,1.88%,Central Standard Time,85,31,54,62,15,60%,56%,39,59,88,52%,65%,39%,35.9,11.48,5.03,35.32%,40.0%,27.22%,42.4,16,8.1,38.4,80,648,3.5,0.85,IL-35268,41.7714156,-88.6397208
