City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bromley,Kentucky,1109,2918,Cincinnati,2244329,$47344,12.54%,33,$132000,1404,$94,79,62.87%,$809,59.56%,N/A,N/A,13.78%,6.57%,68.69%,Kenton County,33.60%,59.70%,0.0%,4.78%,93.15%,0.45%,0.9%,Eastern Standard Time,86,38,48,66,22,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,57,816,3.7,0.38,KY-09856,39.080155,-84.5629206
Covington,Kentucky,40930,3101,Cincinnati,2244329,$47917,28.44%,37,$175000,1182,$148,77,54.53%,$781,64.0%,465,2912,23.9%,6.85%,66.31%,Kenton County,33.60%,59.70%,1.28%,10.4%,75.76%,8.1%,5.03%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,44,447,3.7,13.2,KY-17848,39.0333721,-84.51656
Crescent Springs,Kentucky,4277,2870,Cincinnati,2244329,$72375,41.41%,38,$384000,1949,$197,31,58.86%,$789,45.57%,N/A,N/A,0.44%,7.83%,65.18%,Kenton County,33.60%,59.70%,2.95%,7.32%,86.18%,3.25%,11.32%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,58,795,3.7,1.49,KY-18352,39.055228,-84.5788168
Crestview Hills,Kentucky,3383,1781,Cincinnati,2244329,$90625,46.17%,41,$533000,1996,$267,36,66.17%,$1135,49.5%,N/A,N/A,9.54%,6.51%,62.02%,Kenton County,33.60%,59.70%,1.27%,6.74%,90.3%,0.5%,1.95%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,57,795,3.7,1.9,KY-18442,39.0248455,-84.5695455
Edgewood,Kentucky,8427,1978,Cincinnati,2244329,$109909,53.82%,42,$324000,1851,$175,44,90.09%,$1138,34.41%,45,685,3.21%,1.92%,64.68%,Kenton County,33.60%,59.70%,0.97%,1.64%,95.46%,0.25%,1.83%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,59,795,3.7,4.26,KY-23932,39.0090867,-84.5604168
Elsmere,Kentucky,9080,3452,Cincinnati,2244329,$57459,23.73%,30,$198000,1179,$168,44,61.24%,$1180,53.6%,103,956,13.72%,4.48%,74.6%,Kenton County,33.60%,59.70%,1.86%,4.89%,85.83%,3.77%,6.04%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,55,795,3.7,2.63,KY-24778,38.9948781,-84.6017481
Erlanger,Kentucky,19506,2328,Cincinnati,2244329,$68769,33.3%,39,$230000,1080,$213,42,70.53%,$883,50.42%,69,670,10.63%,3.47%,71.07%,Kenton County,33.60%,59.70%,2.1%,4.56%,85.5%,2.42%,3.54%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,54,795,3.7,8.38,KY-25300,39.0313492,-84.601997
Fairview,Kentucky,152,208,Cincinnati,2244329,$63750,16.67%,53,$355000,2591,$137,70,95.49%,N/A,35.46%,N/A,N/A,7.89%,0.0%,60.28%,Kenton County,33.60%,59.70%,0.0%,0.0%,100.0%,0.0%,2.63%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,63,447,3.7,0.73,KY-26236,38.9975431,-84.4854768
Fort Mitchell,Kentucky,8618,2780,Cincinnati,2244329,$72669,47.82%,35,N/A,N/A,N/A,54,66.76%,$840,53.61%,84,848,3.42%,1.5%,72.45%,Kenton County,33.60%,59.70%,0.51%,0.94%,94.72%,1.98%,1.37%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,55,795,3.7,3.1,KY-28558,39.0458569,-84.5561757
Fort Wright,Kentucky,5845,1719,Cincinnati,2244329,$87197,46.32%,42,$275000,1545,$178,47,72.79%,$925,47.13%,69,1253,4.4%,2.52%,65.87%,Kenton County,33.60%,59.70%,1.88%,2.62%,89.17%,2.57%,3.49%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,56,795,3.7,3.4,KY-28612,39.046208,-84.5361412
Independence,Kentucky,28256,1609,Cincinnati,2244329,$82846,34.94%,34,$289000,1545,$187,21,80.91%,$996,42.26%,45,437,7.75%,3.2%,76.32%,Kenton County,33.60%,59.70%,1.13%,2.7%,92.67%,1.18%,2.99%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,64,795,3.7,17.56,KY-39142,38.9510456,-84.5491399
Kenton Vale,Kentucky,137,2740,Cincinnati,2244329,$53125,10.62%,48,N/A,N/A,N/A,74,71.11%,$850,39.83%,N/A,N/A,1.46%,0.0%,61.86%,Kenton County,33.60%,59.70%,0.0%,0.0%,97.08%,2.92%,0.0%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,54,447,3.7,0.05,KY-42094,39.0514363,-84.5198937
Lakeside Park,Kentucky,2820,3615,Cincinnati,2244329,$97306,51.03%,46,$376000,2335,$161,51,82.07%,$888,38.8%,N/A,N/A,1.03%,0.0%,72.85%,Kenton County,33.60%,59.70%,2.52%,0.0%,89.89%,5.07%,4.08%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,55,795,3.7,0.78,KY-43606,39.0339547,-84.5673664
Ludlow,Kentucky,4386,4767,Cincinnati,2244329,$56116,32.44%,39,$196000,1174,$167,N/A,77.53%,$768,65.61%,200,1779,20.52%,5.36%,63.56%,Kenton County,33.60%,59.70%,0.0%,1.21%,87.48%,6.09%,1.07%,Eastern Standard Time,86,38,48,66,22,59%,56%,41,61,90,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,55,816,3.7,0.92,KY-48378,39.0905675,-84.5497854
Park Hills,Kentucky,3155,4045,Cincinnati,2244329,$76094,57.5%,31,$342000,1660,$206,71,57.42%,$845,59.43%,67,771,17.66%,2.47%,68.61%,Kenton County,33.60%,59.70%,3.65%,4.79%,81.39%,3.99%,4.06%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,50,447,3.7,0.78,KY-59255,39.0691039,-84.5312183
Ryland Heights,Kentucky,934,178,Cincinnati,2244329,$64464,15.66%,47,N/A,N/A,N/A,47,82.11%,$1060,45.3%,N/A,N/A,12.37%,4.15%,56.32%,Kenton County,33.60%,59.70%,0.0%,0.0%,97.32%,2.57%,0.86%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,47.31,13.18,10.29,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,65,702,3.7,5.24,KY-67602,38.9573939,-84.458045
Taylor Mill,Kentucky,6834,1118,Cincinnati,2244329,$73422,34.13%,40,$162000,1025,$158,39,70.95%,$1005,50.06%,29,616,9.77%,2.14%,66.6%,Kenton County,33.60%,59.70%,0.32%,0.0%,95.99%,2.36%,3.73%,Eastern Standard Time,87,41,46,66,24,59%,56%,41,61,92,53%,66%,41%,43.23,12.14,9.03,35.7%,35.93%,35.33%,23.2,19,8.3,38.6,60,447,3.7,6.11,KY-75738,39.009201,-84.4987853
Villa Hills,Kentucky,7331,2036,Cincinnati,2244329,$99886,53.4%,47,$308000,1381,$223,41,94.86%,$965,38.96%,80,1111,3.41%,3.04%,70.53%,Kenton County,33.60%,59.70%,0.33%,0.2%,96.77%,1.16%,0.91%,Eastern Standard Time,86,40,46,66,24,59%,56%,41,61,90,53%,66%,41%,47.52,12.09,11.06,36.93%,32.31%,43.11%,23.2,19,8.3,38.6,58,795,3.7,3.6,KY-79698,39.0655752,-84.5949638
