City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Apple Valley,Minnesota,55237,3274,Minneapolis-St. Paul-Bloomington,3659156,$91936,45.02%,38,$350000,1944,$180,32,79.76%,$1458,44.92%,93,1938,4.7%,4.28%,72.96%,Dakota County,47.70%,43.10%,5.97%,9.9%,71.32%,7.04%,12.86%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,50%,60%,45%,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,53,897,3.1,16.87,MN-01900,44.7456456,-93.2004289
Burnsville,Minnesota,63926,2563,Minneapolis-St. Paul-Bloomington,3659156,$79059,38.33%,38,$353000,1972,$179,40,68.4%,$1331,49.3%,168,2644,6.9%,5.24%,71.75%,Dakota County,47.70%,43.10%,6.33%,13.99%,65.29%,10.03%,14.32%,Central Standard Time,85,24,61,66,10,64%,60%,34,58,89,50%,60%,45%,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,46,897,3.1,24.94,MN-08794,44.7648198,-93.2793349
Castle Rock,Minnesota,1393,39,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakota County,47.70%,43.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,28.08%,34.84%,21.56%,51.9,32,8.5,39.7,73,864,3.1,35.72,MN-10306,44.5862543,-93.0955431
Coates,Minnesota,132,88,Minneapolis-St. Paul-Bloomington,3659156,$61250,7.48%,45,N/A,N/A,N/A,63,58.45%,$895,42.98%,N/A,N/A,7.69%,3.85%,68.42%,Dakota County,47.70%,43.10%,0.0%,0.0%,91.67%,8.33%,8.33%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,50%,60%,45%,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,71,864,3.1,1.5,MN-12376,44.7151111,-93.0320645
Douglas,Minnesota,792,23,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakota County,47.70%,43.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,84,24,60,64,7,64%,60%,34,58,88,N/A,N/A,N/A,35.12,14.14,3.73,31.84%,35.27%,25.78%,51.9,32,8.5,39.7,76,888,3.1,34.43,MN-16228,44.5859101,-92.8549658
Eagan,Minnesota,68205,2187,Minneapolis-St. Paul-Bloomington,3659156,$98503,52.62%,39,$380000,1959,$194,33,73.22%,$1358,44.39%,58,1936,5.78%,4.29%,74.29%,Dakota County,47.70%,43.10%,9.58%,10.07%,72.7%,4.72%,14.78%,Central Standard Time,85,24,61,66,10,64%,60%,34,58,89,50%,60%,45%,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,46,897,3.1,31.18,MN-17288,44.8169668,-93.1638417
Empire,Minnesota,2811,89,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakota County,47.70%,43.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,69,864,3.1,31.58,MN-19376,44.6759128,-93.0898732
Eureka,Minnesota,1440,41,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakota County,47.70%,43.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,28.08%,34.84%,21.56%,51.9,32,8.5,39.7,74,864,3.1,35.12,MN-19871,44.5868475,-93.2175821
Farmington,Minnesota,23253,1590,Minneapolis-St. Paul-Bloomington,3659156,$105394,35.0%,35,$369000,2039,$181,23,86.09%,$1205,44.78%,51,758,3.06%,2.93%,78.36%,Dakota County,47.70%,43.10%,2.37%,2.36%,85.72%,5.93%,4.74%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,67,864,3.1,14.62,MN-20618,44.6572432,-93.1687419
Greenvale,Minnesota,764,28,Minneapolis-St. Paul-Bloomington,3659156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dakota County,47.70%,43.10%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,34.72,14.72,3.07,28.08%,34.84%,21.56%,51.9,32,8.5,39.7,76,1041,3.1,27.29,MN-25802,44.5092478,-93.2219531
Hampton,Minnesota,564,459,Minneapolis-St. Paul-Bloomington,3659156,$87321,17.88%,32,N/A,N/A,N/A,27,84.64%,$744,49.53%,N/A,N/A,10.93%,8.26%,77.67%,Dakota County,47.70%,43.10%,1.24%,0.89%,90.43%,4.96%,3.19%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,31.84%,35.27%,25.78%,51.9,32,8.5,39.7,76,864,3.1,1.23,MN-26864,44.6085303,-93.0024981
Hampton township,Minnesota,564,459,Minneapolis-St. Paul-Bloomington,3659156,$87321,17.88%,32,N/A,N/A,N/A,27,84.64%,$744,49.53%,N/A,N/A,10.93%,8.26%,77.67%,Dakota County,47.70%,43.10%,1.24%,0.89%,90.43%,4.96%,3.19%,Central Standard Time,83,23,60,62,5,64%,60%,34,58,86,N/A,N/A,N/A,35.1,14.46,3.44,31.84%,35.27%,25.78%,51.9,32,8.5,39.7,76,864,3.1,1.23,MN-26864,44.6085303,-93.0024981
Hastings,Minnesota,22063,2144,Minneapolis-St. Paul-Bloomington,3659156,$81802,27.96%,42,$284000,1680,$169,34,77.29%,$1058,46.88%,171,1980,5.51%,2.2%,66.1%,Dakota County,47.70%,43.10%,0.68%,1.16%,88.66%,3.89%,1.57%,Central Standard Time,84,24,60,64,7,64%,60%,34,58,88,50%,60%,45%,34.77,14.09,3.66,31.84%,35.27%,25.78%,51.9,32,8.5,39.7,59,621,3.1,10.29,MN-27530,44.7318458,-92.8538227
Inver Grove Heights,Minnesota,35539,1276,Minneapolis-St. Paul-Bloomington,3659156,$89141,42.42%,41,$345000,1917,$180,30,70.4%,$1219,45.09%,218,1822,5.7%,4.25%,70.64%,Dakota County,47.70%,43.10%,3.8%,4.54%,76.37%,12.35%,9.34%,Central Standard Time,84,24,60,65,9,64%,60%,34,58,88,50%,60%,45%,34.0,13.99,3.31,32.41%,34.18%,29.89%,51.9,32,8.5,39.7,51,840,3.1,27.85,MN-31076,44.8247071,-93.0595579
