City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Alvord,Texas,1318,867,Dallas-Fort Worth-Arlington,7543340,$70294,13.27%,29,$285000,1592,$179,38,65.4%,$1050,38.3%,N/A,N/A,7.51%,8.31%,66.74%,Wise County,13.80%,83.40%,0.0%,0.3%,88.47%,6.83%,1.06%,Central Standard Time,96,56,40,72,28,50%,46%,51,67,103,61%,71%,56%,37.31,10.0,5.76,20.77%,19.23%,18.22%,2.3,0,N/A,45.7,59,924,5.6,1.52,TX-02284,33.3569682,-97.6960255
Aurora,Texas,1453,391,Dallas-Fort Worth-Arlington,7543340,$87708,19.4%,42,$565000,1565,$361,26,86.37%,$1272,45.45%,N/A,N/A,6.44%,6.28%,62.51%,Wise County,13.80%,83.40%,0.0%,1.79%,70.89%,23.19%,4.89%,Central Standard Time,98,58,40,77,36,54%,50%,51,67,111,61%,71%,56%,38.03,8.75,7.01,15.89%,13.63%,15.22%,2.3,0,N/A,45.7,40,618,5.6,3.72,TX-04672,33.0559431,-97.5096151
Boyd,Texas,1488,363,Dallas-Fort Worth-Arlington,7543340,$66944,12.12%,40,$565000,3005,$188,35,77.31%,$842,41.16%,66,264,9.81%,2.72%,60.13%,Wise County,13.80%,83.40%,0.0%,1.28%,67.94%,27.96%,9.41%,Central Standard Time,96,57,39,74,33,54%,50%,51,67,107,61%,71%,56%,38.89,9.64,6.6,20.68%,20.66%,17.89%,2.3,0,N/A,45.7,49,888,5.6,4.1,TX-09748,33.084348,-97.5632078
Bridgeport,Texas,6174,788,Dallas-Fort Worth-Arlington,7543340,$93914,21.95%,34,$209000,1571,$133,44,61.82%,$1207,44.61%,329,1259,1.62%,2.48%,67.48%,Wise County,13.80%,83.40%,1.0%,4.55%,44.31%,45.82%,18.4%,Central Standard Time,96,57,39,72,30,54%,50%,51,67,106,61%,71%,56%,35.78,8.94,5.27,20.68%,20.66%,17.89%,2.3,0,N/A,45.7,45,702,5.6,7.84,TX-10264,33.2099519,-97.7707901
Chico,Texas,1174,772,Dallas-Fort Worth-Arlington,7543340,$58125,10.26%,31,$150000,1064,$141,41,75.21%,$1130,41.74%,N/A,N/A,10.31%,13.49%,64.35%,Wise County,13.80%,83.40%,0.0%,0.26%,84.24%,12.86%,3.24%,Central Standard Time,96,57,39,72,30,50%,46%,51,67,103,61%,71%,56%,35.78,8.94,5.27,20.77%,19.23%,18.22%,2.3,0,N/A,45.7,50,702,5.6,1.52,TX-14620,33.2960564,-97.7986046
Decatur,Texas,7087,807,Dallas-Fort Worth-Arlington,7543340,$71919,23.23%,38,$295000,1505,$196,32,64.26%,$1089,50.46%,112,3471,7.31%,1.48%,60.23%,Wise County,13.80%,83.40%,1.26%,0.32%,64.17%,34.47%,13.46%,Central Standard Time,96,57,39,74,33,54%,50%,51,67,107,61%,71%,56%,38.89,9.64,6.6,20.68%,20.66%,17.89%,2.3,0,N/A,45.7,50,888,5.6,8.78,TX-19528,33.2262639,-97.5876115
Lake Bridgeport,Texas,347,738,Dallas-Fort Worth-Arlington,7543340,$71538,20.25%,49,N/A,N/A,N/A,36,57.7%,$1286,47.65%,N/A,N/A,11.82%,1.52%,63.34%,Wise County,13.80%,83.40%,0.0%,0.0%,90.78%,7.2%,2.31%,Central Standard Time,96,57,39,72,30,50%,46%,51,67,103,61%,71%,56%,35.78,8.94,5.27,20.68%,20.66%,17.89%,2.3,0,N/A,45.7,50,702,5.6,0.47,TX-40450,33.2072789,-97.8309882
Newark,Texas,1221,1357,Dallas-Fort Worth-Arlington,7543340,$57000,13.57%,33,N/A,N/A,N/A,26,61.44%,$1144,44.36%,N/A,N/A,26.62%,6.94%,62.44%,Wise County,13.80%,83.40%,0.57%,0.0%,60.11%,35.38%,9.83%,Central Standard Time,98,58,40,77,36,54%,50%,51,67,111,61%,71%,56%,38.03,8.75,7.01,20.71%,18.13%,19.56%,2.3,0,N/A,45.7,39,618,5.6,0.9,TX-50772,32.9995153,-97.488418
Paradise,Texas,489,243,Dallas-Fort Worth-Arlington,7543340,$64444,20.92%,40,$397000,1813,$219,35,53.59%,$1375,48.16%,N/A,N/A,6.75%,2.26%,66.0%,Wise County,13.80%,83.40%,0.0%,3.68%,67.89%,26.58%,0.2%,Central Standard Time,96,57,39,72,30,54%,50%,51,67,106,61%,71%,56%,35.78,8.94,5.27,20.68%,20.66%,17.89%,2.3,0,N/A,45.7,53,702,5.6,2.01,TX-55056,33.1503399,-97.6887282
Rhome,Texas,2006,437,Dallas-Fort Worth-Arlington,7543340,$90969,20.24%,33,$271000,1726,$157,20,80.78%,$983,39.68%,N/A,N/A,7.06%,3.35%,72.31%,Wise County,13.80%,83.40%,0.8%,1.15%,71.29%,22.98%,4.29%,Central Standard Time,98,58,40,77,36,54%,50%,51,67,111,61%,71%,56%,35.8,8.72,6.12,20.71%,18.13%,19.56%,2.3,0,N/A,45.7,40,627,5.6,4.59,TX-61700,33.0441774,-97.439131
