City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Aloha,Oregon,52704,7161,Portland-Vancouver-Hillsboro,2493429,$82062,31.71%,36,$499000,1569,$318,38,69.25%,$1532,49.07%,N/A,N/A,9.19%,5.73%,69.11%,Washington County,56.90%,30.90%,9.91%,4.39%,54.88%,24.03%,20.27%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,39.02,2.62,15.72,46.14%,19.12%,62.0%,1.2,0,7.4,7.0,36,168,3,7.36,OR-01650,45.4920493,-122.8725445
Banks,Oregon,2080,2737,Portland-Vancouver-Hillsboro,2493429,$81250,37.63%,35,$395000,1436,$275,26,76.33%,$1349,50.71%,48,1021,5.92%,7.81%,80.48%,Washington County,56.90%,30.90%,1.68%,0.29%,73.56%,13.94%,8.94%,Pacific Standard Time,82,44,38,54,32,59%,46%,44,52,82,50%,67%,30%,43.94,2.28,19.39,41.89%,16.48%,58.0%,1.2,0,7.4,7.0,80,165,3,0.76,OR-03850,45.6149382,-123.1070674
Beaverton,Oregon,97466,4973,Portland-Vancouver-Hillsboro,2493429,$82380,47.04%,37,$530000,1749,$303,34,52.87%,$1515,51.2%,216,1985,10.19%,3.72%,71.78%,Washington County,56.90%,30.90%,12.57%,2.23%,61.56%,16.89%,19.85%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,41.18,2.43,16.84,46.14%,19.12%,62.0%,1.2,0,7.4,7.0,31,264,3,19.6,OR-05350,45.4777914,-122.8169272
Bethany,Oregon,29277,5382,Portland-Vancouver-Hillsboro,2493429,$143548,70.98%,37,$900000,2703,$333,20,69.98%,$1860,33.58%,N/A,N/A,5.05%,6.46%,69.39%,Washington County,56.90%,30.90%,40.57%,2.24%,46.1%,5.02%,36.58%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,39.02,2.62,15.72,46.14%,19.12%,62.0%,5.1,2,7.4,7.0,50,168,3,5.44,OR-05950,45.5613408,-122.8369498
Bull Mountain,Oregon,9545,4796,Portland-Vancouver-Hillsboro,2493429,$134449,57.95%,41,$672000,2036,$330,25,85.53%,$1790,37.06%,N/A,N/A,4.57%,1.91%,78.44%,Washington County,56.90%,30.90%,8.38%,3.98%,77.18%,5.48%,10.6%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,41.18,2.43,16.84,46.14%,19.12%,62.0%,1.2,0,7.4,7.0,42,264,3,1.99,OR-09535,45.4125992,-122.8319623
Cedar Hills,Oregon,9511,5032,Portland-Vancouver-Hillsboro,2493429,$91972,53.3%,38,$693000,2333,$297,55,54.12%,$1323,45.7%,N/A,N/A,4.8%,4.78%,71.97%,Washington County,56.90%,30.90%,4.01%,3.59%,60.29%,26.2%,22.93%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,41.13,2.55,16.38,46.14%,19.12%,62.0%,5.1,2,7.4,7.0,28,228,3,1.89,OR-12050,45.504718,-122.805258
Cedar Mill,Oregon,18987,5702,Portland-Vancouver-Hillsboro,2493429,$131367,68.51%,38,$873000,2653,$329,30,81.27%,$1612,36.75%,N/A,N/A,7.05%,6.85%,68.39%,Washington County,56.90%,30.90%,17.53%,2.14%,68.33%,5.81%,23.45%,Pacific Standard Time,82,48,34,57,39,59%,46%,44,52,82,50%,67%,30%,41.13,2.55,16.38,46.14%,19.12%,62.0%,5.1,2,7.4,7.0,37,228,3,3.33,OR-12150,45.5354751,-122.8006404
Cornelius,Oregon,12893,5510,Portland-Vancouver-Hillsboro,2493429,$72917,16.47%,37,$465000,1632,$285,33,75.27%,$1384,52.98%,272,2112,10.43%,3.52%,67.18%,Washington County,56.90%,30.90%,1.9%,1.32%,42.98%,50.77%,28.71%,Pacific Standard Time,82,44,38,54,32,59%,46%,44,52,82,50%,67%,30%,43.94,2.28,19.39,40.63%,13.3%,59.89%,1.2,0,7.4,7.0,62,165,3,2.34,OR-15550,45.5189285,-123.0509702
Durham,Oregon,2073,5056,Portland-Vancouver-Hillsboro,2493429,$94524,48.59%,38,N/A,N/A,N/A,28,44.33%,$1476,40.74%,N/A,N/A,12.74%,3.02%,66.54%,Washington County,56.90%,30.90%,6.85%,1.78%,55.04%,28.17%,13.46%,Pacific Standard Time,84,47,37,57,36,59%,46%,44,52,84,50%,67%,30%,50.6,2.8,19.26,46.14%,19.12%,62.0%,1.2,0,7.4,7.0,28,618,3,0.41,OR-21250,45.3944591,-122.7579854
Forest Grove,Oregon,25767,4420,Portland-Vancouver-Hillsboro,2493429,$73499,33.14%,35,$605000,2363,$256,36,66.28%,$1185,50.72%,207,1859,10.36%,3.84%,64.2%,Washington County,56.90%,30.90%,1.99%,1.23%,65.3%,27.67%,10.95%,Pacific Standard Time,82,44,38,54,32,59%,46%,44,52,82,50%,67%,30%,43.94,2.28,19.39,40.63%,13.3%,59.89%,1.2,0,7.4,7.0,61,165,3,5.83,OR-26200,45.5242622,-123.1096591
