City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Avenue B and C,Arizona,3831,5177,Yuma,202944,$40554,2.26%,30,N/A,N/A,N/A,36,31.27%,$733,47.9%,N/A,N/A,24.98%,24.44%,49.53%,Yuma County,46.40%,47.50%,0.0%,5.22%,16.34%,78.73%,34.43%,Mountain Standard Time,110,69,41,77,43,63%,67%,41,55,187,69%,66%,74%,3.75,0.79,1.28,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,63,147,6.4,0.74,AZ-04710,32.7192722,-114.6597127
Drysdale,Arizona,66,413,Yuma,202944,N/A,0.0%,64,N/A,N/A,N/A,N/A,61.44%,N/A,24.24%,N/A,N/A,100.0%,0.0%,0.0%,Yuma County,46.40%,47.50%,0.0%,0.0%,0.0%,100.0%,68.18%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,72,195,6.4,0.16,AZ-20570,32.6452345,-114.7067816
El Prado Estates,Arizona,390,402,Yuma,202944,$46071,0.0%,39,N/A,N/A,N/A,30,43.56%,$918,51.18%,N/A,N/A,29.23%,0.0%,69.53%,Yuma County,46.40%,47.50%,0.0%,0.0%,10.26%,89.74%,55.9%,Mountain Standard Time,110,69,41,77,43,N/A,N/A,41,55,N/A,N/A,N/A,N/A,3.52,0.65,1.21,4.14%,2.86%,6.56%,0.0,0,N/A,7.7,69,192,6.4,0.97,AZ-22400,32.7062136,-114.5214813
Fortuna Foothills,Arizona,28227,704,Yuma,202944,$57583,16.59%,62,$344000,1600,$215,22,79.16%,$1178,37.75%,N/A,N/A,11.62%,7.64%,36.02%,Yuma County,46.40%,47.50%,1.02%,2.29%,66.33%,26.44%,11.77%,Mountain Standard Time,107,67,40,83,44,23%,19%,41,55,110,85%,89%,80%,4.27,0.99,1.34,4.38%,3.63%,7.0%,0.0,0,6.1,7.7,67,363,6.4,40.08,AZ-25030,32.6615827,-114.3973801
Gadsden,Arizona,696,357,Yuma,202944,$41504,9.7%,24,N/A,N/A,N/A,43,42.27%,$483,67.47%,N/A,N/A,27.16%,7.91%,60.7%,Yuma County,46.40%,47.50%,0.0%,0.0%,0.0%,100.0%,52.59%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,71,195,6.4,1.95,AZ-26070,32.5563595,-114.7810323
Martinez Lake,Arizona,57,37,Yuma,202944,$81500,0.0%,61,N/A,N/A,N/A,28,100.0%,N/A,35.09%,N/A,N/A,0.0%,0.0%,66.67%,Yuma County,46.40%,47.50%,0.0%,0.0%,100.0%,0.0%,0.0%,Mountain Standard Time,107,67,40,83,44,23%,19%,41,55,110,85%,89%,80%,3.11,0.49,1.19,4.38%,3.63%,7.0%,0.0,0,6.1,7.7,71,297,6.4,1.53,AZ-44830,32.9843059,-114.4722197
Orange Grove Mobile Manor,Arizona,229,3817,Yuma,202944,N/A,0.0%,31,N/A,N/A,N/A,42,53.75%,N/A,74.37%,N/A,N/A,24.02%,0.0%,61.81%,Yuma County,46.40%,47.50%,0.0%,0.0%,0.0%,100.0%,46.72%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,73,195,6.4,0.06,AZ-51465,32.5984513,-114.6605882
Padre Ranchitos,Arizona,32,110,Yuma,202944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,0.0%,Yuma County,46.40%,47.50%,0.0%,0.0%,0.0%,0.0%,0.0%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,66,195,6.4,0.29,AZ-51800,32.6495916,-114.6415844
Rancho Mesa Verde,Arizona,470,4273,Yuma,202944,N/A,0.0%,17,N/A,N/A,N/A,42,88.15%,N/A,37.33%,N/A,N/A,47.87%,37.36%,36.11%,Yuma County,46.40%,47.50%,0.0%,0.0%,0.0%,100.0%,38.72%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,73,195,6.4,0.11,AZ-58870,32.5943851,-114.6550836
San Luis,Arizona,35998,1058,Yuma,202944,$57364,9.39%,33,$245000,1231,$199,18,70.02%,$746,51.8%,96,1228,21.85%,10.81%,48.31%,Yuma County,46.40%,47.50%,0.12%,1.61%,4.23%,92.99%,46.26%,Mountain Standard Time,107,68,39,83,47,63%,67%,41,55,171,69%,66%,74%,2.87,0.48,0.96,4.14%,2.86%,6.56%,0.0,0,6.3,7.7,64,195,6.4,34.03,AZ-63470,32.4668274,-114.677187
