City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Axis,Alabama,243,69,Mobile,430194,$86111,12.14%,59,N/A,N/A,N/A,32,86.62%,N/A,27.31%,N/A,N/A,0.0%,12.71%,49.58%,Mobile County,41.80%,55.10%,0.0%,5.35%,88.89%,0.0%,0.0%,Central Standard Time,90,61,29,74,41,57%,59%,56,71,100,60%,60%,52%,71.96,21.94,18.25,30.71%,42.75%,33.56%,0.2,0,7.4,75.5,51,249,5.6,3.5,AL-03508,30.9308905,-88.0179788
Bayou La Batre,Alabama,1977,264,Mobile,430194,$40667,11.52%,42,$225000,1800,$125,38,45.07%,$856,60.24%,N/A,N/A,23.53%,2.86%,49.36%,Mobile County,41.80%,55.10%,24.48%,4.1%,58.42%,0.86%,9.56%,Central Standard Time,88,59,29,78,46,57%,59%,56,71,96,60%,60%,52%,68.97,23.74,15.52,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,70,162,5.6,7.49,AL-04684,30.4125676,-88.2610352
Belle Fontaine,Alabama,853,550,Mobile,430194,$100144,9.49%,45,N/A,N/A,N/A,31,92.17%,N/A,40.37%,N/A,N/A,10.9%,8.04%,59.89%,Mobile County,41.80%,55.10%,3.05%,0.0%,95.08%,1.88%,4.34%,Central Standard Time,92,63,29,76,43,57%,59%,56,71,105,60%,60%,52%,59.82,20.02,14.43,34.55%,44.07%,38.67%,0.2,0,7.4,75.5,66,24,5.6,1.55,AL-05212,30.4919083,-88.1106228
Chickasaw,Alabama,6367,1512,Mobile,430194,$42854,11.83%,33,$113000,1507,$75,57,44.75%,$945,64.98%,N/A,N/A,28.32%,3.13%,57.12%,Mobile County,41.80%,55.10%,1.51%,54.52%,38.17%,2.12%,2.94%,Central Standard Time,92,63,29,76,43,57%,59%,56,71,105,60%,60%,52%,73.15,24.63,16.53,33.81%,47.8%,34.22%,0.2,0,7.4,75.5,41,93,5.6,4.21,AL-14392,30.7714842,-88.0793624
Citronelle,Alabama,3918,152,Mobile,430194,$48926,10.37%,43,$218000,1946,$112,41,71.56%,$701,50.78%,N/A,N/A,21.03%,7.01%,48.04%,Mobile County,41.80%,55.10%,1.63%,20.24%,67.18%,1.61%,0.89%,Central Standard Time,92,59,33,70,34,57%,59%,56,71,105,60%,60%,52%,62.94,17.74,17.32,34.9%,43.85%,39.0%,0.2,0,7.4,75.5,59,96,5.6,25.85,AL-15064,31.0951933,-88.2466932
Creola,Alabama,2489,159,Mobile,430194,$68594,13.27%,35,N/A,N/A,N/A,40,76.78%,$1042,39.07%,N/A,N/A,23.88%,8.96%,55.97%,Mobile County,41.80%,55.10%,0.36%,12.37%,78.95%,1.33%,0.36%,Central Standard Time,90,61,29,74,41,57%,59%,56,71,100,60%,60%,52%,71.96,21.94,18.25,30.71%,42.75%,33.56%,0.2,0,7.4,75.5,50,249,5.6,15.68,AL-18304,30.890636,-88.0131636
Dauphin Island,Alabama,1944,311,Mobile,430194,$64615,40.06%,61,$485000,1431,$339,27,91.37%,$1750,30.09%,N/A,N/A,3.16%,12.7%,45.79%,Mobile County,41.80%,55.10%,0.0%,2.26%,91.26%,4.94%,0.62%,Central Standard Time,88,59,29,78,46,57%,59%,56,71,96,60%,60%,52%,64.36,20.78,15.77,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,76,6,5.6,6.26,AL-19744,30.2564351,-88.2113558
Grand Bay,Alabama,3765,434,Mobile,430194,$62318,20.03%,41,$157000,1331,$118,37,85.81%,$963,38.59%,N/A,N/A,2.82%,5.84%,64.52%,Mobile County,41.80%,55.10%,1.67%,13.94%,75.11%,4.86%,0.88%,Central Standard Time,91,63,28,74,41,57%,59%,56,71,103,60%,60%,52%,69.15,22.19,15.9,31.07%,44.95%,29.89%,0.2,0,7.4,75.5,63,78,5.6,8.68,AL-31024,30.4716736,-88.3450073
Gulfcrest,Alabama,105,70,Mobile,430194,$63875,0.0%,53,N/A,N/A,N/A,73,100.0%,N/A,19.18%,N/A,N/A,0.0%,0.0%,43.84%,Mobile County,41.80%,55.10%,0.0%,0.0%,74.29%,16.19%,0.0%,Central Standard Time,91,62,29,73,40,57%,59%,56,71,103,60%,60%,52%,66.82,22.42,15.6,34.9%,43.85%,39.0%,0.2,0,7.4,75.5,59,216,5.6,1.51,AL-32248,30.9924976,-88.2399026
Mobile,Alabama,185097,1327,Mobile,430194,$51090,31.51%,38,$190000,1610,$118,46,54.79%,$1029,61.81%,N/A,N/A,18.9%,5.95%,59.33%,Mobile County,41.80%,55.10%,2.15%,52.95%,39.22%,3.14%,3.77%,Central Standard Time,92,63,29,76,43,57%,59%,56,71,105,60%,60%,52%,68.79,21.65,16.67,33.81%,47.8%,34.22%,0.2,0,7.4,75.5,46,30,5.6,139.48,AL-50000,30.6674032,-88.1010276
