City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Addison,Texas,16405,3771,Dallas-Fort Worth-Arlington,7543340,$74012,57.95%,33,$545000,2180,$250,25,18.88%,$1487,60.65%,489,4296,8.74%,3.05%,80.65%,Dallas County,60.20%,34.30%,8.86%,16.35%,44.03%,25.16%,23.43%,Central Standard Time,95,56,39,76,36,54%,50%,51,67,104,61%,71%,56%,41.09,8.47,8.31,26.03%,21.1%,27.78%,2.1,0,N/A,45.7,36,678,5.7,4.35,TX-01240,32.9589204,-96.8355331
Balch Springs,Texas,27369,3034,Dallas-Fort Worth-Arlington,7543340,$55817,6.89%,31,$250000,1553,$161,37,70.07%,$1114,54.77%,646,3547,11.88%,8.71%,68.17%,Dallas County,60.20%,34.30%,0.58%,26.68%,16.35%,56.79%,25.36%,Central Standard Time,98,57,41,74,35,54%,50%,51,67,111,61%,71%,56%,41.99,9.29,8.41,17.4%,14.84%,17.11%,2.1,0,N/A,45.7,49,459,5.7,9.02,TX-05372,32.7193845,-96.6150657
Cedar Hill,Texas,48968,1368,Dallas-Fort Worth-Arlington,7543340,$77703,29.98%,35,$350000,2134,$164,25,74.21%,$1581,51.83%,202,2562,9.4%,7.04%,69.3%,Dallas County,60.20%,34.30%,3.13%,52.06%,17.03%,24.67%,11.47%,Central Standard Time,96,57,39,75,34,54%,50%,51,67,107,61%,71%,56%,41.82,8.39,8.28,18.14%,16.7%,17.56%,2.1,0,N/A,45.7,60,738,5.7,35.79,TX-13492,32.5809919,-96.9591619
Cockrell Hill,Texas,3858,6652,Dallas-Fort Worth-Arlington,7543340,$54088,12.28%,37,$290000,1408,$206,71,64.79%,$848,51.49%,N/A,N/A,8.81%,6.72%,67.39%,Dallas County,60.20%,34.30%,0.0%,3.24%,6.19%,90.46%,31.29%,Central Standard Time,98,58,40,76,38,54%,50%,51,67,111,61%,71%,56%,37.99,7.51,7.33,22.79%,19.56%,21.44%,2.1,0,N/A,45.7,52,603,5.7,0.58,TX-15796,32.738177,-96.8885804
Coppell,Texas,42420,2942,Dallas-Fort Worth-Arlington,7543340,$130805,70.08%,40,$525000,2117,$248,27,75.88%,$1571,34.05%,59,1244,2.63%,2.43%,74.13%,Dallas County,60.20%,34.30%,30.34%,5.11%,47.81%,14.03%,29.32%,Central Standard Time,97,56,41,75,34,54%,50%,51,67,109,61%,71%,56%,39.63,8.21,7.38,24.85%,20.55%,25.11%,2.3,0,N/A,45.7,49,534,5.7,14.42,TX-16612,32.9638422,-96.9902551
Dallas,Texas,1300239,3829,Dallas-Fort Worth-Arlington,7543340,$58231,35.56%,33,$414000,1690,$245,41,45.65%,$1178,56.94%,862,3321,17.75%,5.14%,68.72%,Dallas County,60.20%,34.30%,3.51%,24.05%,28.59%,41.98%,23.79%,Central Standard Time,98,58,40,78,38,54%,50%,51,67,111,61%,71%,56%,42.13,9.1,8.35,22.14%,19.56%,21.78%,2.1,0,N/A,45.7,45,450,5.7,339.58,TX-19000,32.7935588,-96.7667098
DeSoto,Texas,55761,2578,Dallas-Fort Worth-Arlington,7543340,$79570,28.44%,40,$350000,2288,$153,26,67.14%,$1303,52.76%,325,2198,8.04%,7.47%,70.07%,Dallas County,60.20%,34.30%,0.68%,67.18%,10.73%,17.94%,6.98%,Central Standard Time,98,58,40,76,38,54%,50%,51,67,111,61%,71%,56%,41.84,8.55,8.16,22.79%,19.56%,21.44%,2.1,0,N/A,45.7,56,561,5.7,21.63,TX-20092,32.5991674,-96.8633334
Duncanville,Texas,40575,3623,Dallas-Fort Worth-Arlington,7543340,$60666,24.01%,37,$300000,1796,$167,43,65.49%,$1333,49.77%,441,2779,9.26%,7.81%,60.77%,Dallas County,60.20%,34.30%,1.61%,31.27%,23.4%,42.44%,14.68%,Central Standard Time,98,58,40,76,38,54%,50%,51,67,111,61%,71%,56%,44.52,9.18,8.11,25.51%,21.21%,25.11%,2.1,0,N/A,45.7,55,645,5.7,11.2,TX-21628,32.6459616,-96.9127368
Farmers Branch,Texas,36091,3038,Dallas-Fort Worth-Arlington,7543340,$77306,42.85%,35,$415000,1708,$243,41,56.4%,$1499,51.7%,150,2241,9.64%,2.53%,74.83%,Dallas County,60.20%,34.30%,9.82%,8.25%,35.05%,45.18%,27.92%,Central Standard Time,98,58,40,78,38,54%,50%,51,67,111,61%,71%,56%,43.07,9.38,8.49,23.12%,20.66%,22.56%,2.1,0,N/A,45.7,47,477,5.7,11.88,TX-25452,32.9272036,-96.8804722
Garland,Texas,245075,4290,Dallas-Fort Worth-Arlington,7543340,$65278,23.04%,35,$328000,1745,$188,42,64.04%,$1274,49.13%,302,2583,12.74%,5.5%,68.86%,Dallas County,60.20%,34.30%,10.88%,15.03%,27.2%,43.14%,30.11%,Central Standard Time,95,56,39,76,36,54%,50%,51,67,104,61%,71%,56%,42.44,8.86,8.37,26.03%,21.1%,27.78%,2.1,0,N/A,45.7,57,495,5.7,57.13,TX-29000,32.9100616,-96.6303724
