City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bayport,Florida,56,98,Tampa-St. Petersburg-Clearwater,3146074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0%,N/A,0.0%,N/A,N/A,0.0%,0.0%,0.0%,Hernando County,33.60%,62.30%,0.0%,0.0%,0.0%,0.0%,0.0%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,57.25,28.6,7.87,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,74,15,6.5,0.57,FL-04250,28.5469622,-82.6456196
Brookridge,Florida,4741,1874,Tampa-St. Petersburg-Clearwater,3146074,$45802,14.34%,67,$160000,1039,$154,33,86.58%,$1177,40.3%,N/A,N/A,6.54%,2.58%,21.79%,Hernando County,33.60%,62.30%,0.0%,0.23%,96.41%,2.17%,5.51%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,51.11,25.95,6.93,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,66,72,6.5,2.53,FL-08762,28.5483289,-82.4897485
Brooksville,Florida,8735,778,Tampa-St. Petersburg-Clearwater,3146074,$35191,21.82%,51,$322000,1760,$183,40,62.02%,$908,59.49%,597,3965,20.85%,5.64%,43.27%,Hernando County,33.60%,62.30%,0.15%,12.6%,66.72%,15.46%,3.95%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,51.11,25.95,6.93,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,59,72,6.5,11.23,FL-08800,28.5104071,-82.4061975
Garden Grove,Florida,1289,1329,Tampa-St. Petersburg-Clearwater,3146074,$56071,19.25%,35,N/A,N/A,N/A,32,76.71%,$920,57.88%,N/A,N/A,22.61%,1.38%,63.42%,Hernando County,33.60%,62.30%,4.34%,8.22%,71.61%,1.24%,2.25%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,51.11,25.95,6.93,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,68,72,6.5,0.97,FL-25475,28.4716027,-82.4348932
Hernando Beach,Florida,2544,717,Tampa-St. Petersburg-Clearwater,3146074,$77385,26.73%,58,$575000,1686,$341,36,96.73%,$1101,30.6%,N/A,N/A,5.39%,2.31%,56.43%,Hernando County,33.60%,62.30%,1.69%,0.0%,85.1%,10.5%,8.73%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,57.25,28.6,7.87,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,76,15,6.5,3.55,FL-29437,28.4756251,-82.6614493
High Point,Florida,3845,775,Tampa-St. Petersburg-Clearwater,3146074,$41639,12.17%,64,$295000,1398,$211,34,80.64%,$952,45.24%,N/A,N/A,9.1%,19.55%,36.43%,Hernando County,33.60%,62.30%,0.42%,2.6%,89.65%,6.24%,10.77%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,57.25,28.6,7.87,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,68,15,6.5,4.96,FL-30494,28.546866,-82.524683
Hill 'n Dale,Florida,3114,1415,Tampa-St. Petersburg-Clearwater,3146074,$70679,9.19%,46,$285000,1781,$160,37,68.58%,$1075,51.2%,N/A,N/A,16.13%,1.6%,57.89%,Hernando County,33.60%,62.30%,0.0%,23.15%,61.08%,11.37%,6.26%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,51.11,25.95,6.93,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,66,72,6.5,2.2,FL-30800,28.5190343,-82.2917922
Istachatta,Florida,88,284,Tampa-St. Petersburg-Clearwater,3146074,$23194,0.0%,54,N/A,N/A,N/A,25,64.52%,N/A,51.47%,N/A,N/A,36.36%,31.58%,55.88%,Hernando County,33.60%,62.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,91,69,22,72,43,58%,62%,62,72,105,69%,67%,65%,54.13,26.57,7.7,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,64,54,6.5,0.31,FL-34275,28.6633463,-82.272622
Lake Lindsey,Florida,99,1100,Tampa-St. Petersburg-Clearwater,3146074,N/A,0.0%,57,N/A,N/A,N/A,N/A,0.0%,N/A,100.0%,N/A,N/A,0.0%,0.0%,61.62%,Hernando County,33.60%,62.30%,0.0%,0.0%,100.0%,0.0%,0.0%,Eastern Standard Time,91,69,22,72,43,58%,62%,62,72,105,69%,67%,65%,54.13,26.57,7.7,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,66,54,6.5,0.09,FL-38275,28.6322626,-82.3616934
Masaryktown,Florida,778,741,Tampa-St. Petersburg-Clearwater,3146074,$43518,11.98%,50,$243000,1293,$188,34,70.25%,N/A,49.05%,N/A,N/A,24.29%,0.0%,56.33%,Hernando County,33.60%,62.30%,0.0%,0.77%,92.42%,6.81%,0.0%,Eastern Standard Time,92,71,21,73,45,58%,62%,62,72,108,69%,67%,65%,51.11,25.95,6.93,31.51%,55.82%,23.11%,0.0,0,6.8,82.7,66,72,6.5,1.05,FL-43400,28.441719,-82.4609658
