City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Bixby,Oklahoma,28091,1127,Tulsa,1009982,$90859,45.82%,37,$296000,1973,$150,21,79.75%,$1135,39.76%,105,1412,6.91%,3.53%,68.03%,Tulsa County,35.60%,58.40%,3.94%,2.09%,76.16%,6.07%,5.17%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,44.19,12.42,6.43,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,50,636,4.9,24.92,OK-06400,35.9454148,-95.8775467
Broken Arrow,Oklahoma,112751,1791,Tulsa,1009982,$76733,33.94%,37,$295000,1993,$148,28,75.3%,$1102,42.33%,124,1789,8.1%,4.41%,68.91%,Tulsa County,35.60%,58.40%,4.07%,5.24%,68.1%,9.79%,7.41%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,42.54,12.59,5.96,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,48,636,4.9,62.96,OK-09050,36.0380386,-95.7806336
Collinsville,Oklahoma,7765,1015,Tulsa,1009982,$63625,26.28%,36,$256000,1620,$158,22,73.75%,$1038,47.92%,151,990,12.93%,8.31%,69.81%,Tulsa County,35.60%,58.40%,0.14%,2.82%,69.38%,3.68%,0.98%,Central Standard Time,94,50,44,73,28,56%,55%,47,67,106,59%,70%,53%,45.2,13.39,6.17,25.7%,25.71%,20.56%,8.3,3,7.0,47.4,52,615,4.9,7.65,OK-16350,36.3723158,-95.8610534
Glenpool,Oklahoma,13446,1226,Tulsa,1009982,$70359,25.22%,35,$301000,1993,$151,30,71.48%,$1113,43.3%,543,2082,8.65%,3.57%,74.17%,Tulsa County,35.60%,58.40%,2.25%,3.17%,66.07%,8.6%,4.56%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,42.29,12.41,5.78,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,50,585,4.9,10.97,OK-29600,35.9487563,-96.0052799
Jenks,Oklahoma,25210,1473,Tulsa,1009982,$91798,44.37%,34,$428000,2533,$169,17,77.16%,$1312,37.41%,111,1228,7.42%,4.15%,69.13%,Tulsa County,35.60%,58.40%,8.56%,2.2%,69.16%,7.89%,9.11%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,42.29,12.41,5.78,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,50,585,4.9,17.11,OK-37800,35.9981406,-95.9735835
Liberty,Oklahoma,178,29,Tulsa,1009982,$54417,19.23%,52,N/A,N/A,N/A,36,72.61%,$1083,42.68%,N/A,N/A,5.06%,1.04%,61.54%,Tulsa County,35.60%,58.40%,0.0%,0.56%,78.09%,2.25%,1.12%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,42.29,12.41,5.78,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,53,585,4.9,6.14,OK-42860,35.8517536,-95.9797495
Lotsee,Oklahoma,6,300,Tulsa,1009982,N/A,100.0%,54,N/A,N/A,N/A,N/A,100.0%,N/A,40.0%,N/A,N/A,0.0%,0.0%,80.0%,Tulsa County,35.60%,58.40%,0.0%,0.0%,33.33%,0.0%,0.0%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,43.95,13.58,6.11,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,55,651,4.9,0.02,OK-44100,36.1334322,-96.2090846
Oakhurst,Oklahoma,2290,409,Tulsa,1009982,$58125,12.34%,42,$110000,1618,$68,51,72.81%,$776,44.4%,N/A,N/A,11.7%,4.3%,68.8%,Tulsa County,35.60%,58.40%,1.0%,0.52%,78.95%,3.41%,1.62%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,43.95,13.58,6.11,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,44,651,4.9,5.6,OK-53350,36.0824678,-96.0642978
Owasso,Oklahoma,37559,2220,Tulsa,1009982,$71621,34.3%,33,$270000,1753,$154,20,69.69%,$1090,47.22%,212,2076,6.21%,5.19%,69.93%,Tulsa County,35.60%,58.40%,2.49%,3.09%,70.86%,5.97%,4.21%,Central Standard Time,94,50,44,73,28,56%,55%,47,67,106,59%,70%,53%,43.26,13.15,5.54,25.7%,25.71%,20.56%,8.3,3,7.0,47.4,47,660,4.9,16.92,OK-56650,36.2878844,-95.8311026
Sand Springs,Oklahoma,19935,1007,Tulsa,1009982,$64043,23.52%,37,$227000,1523,$149,41,71.46%,$933,45.95%,109,4384,9.74%,5.04%,62.37%,Tulsa County,35.60%,58.40%,0.57%,1.73%,76.38%,4.47%,1.33%,Central Standard Time,95,51,44,73,28,56%,55%,47,67,108,59%,70%,53%,43.95,13.58,6.11,26.55%,27.91%,19.22%,8.3,3,7.0,47.4,47,651,4.9,19.8,OK-65300,36.1352399,-96.1283807
