City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Adams,Illinois,1550,692,Ottawa-Peru,145590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,82,28,54,62,12,60%,56%,39,59,84,52%,65%,39%,45.47,14.78,6.72,31.95%,32.42%,29.56%,29.1,18,8.1,38.4,81,615,3.8,2.24,IL-00204,41.5872797,-88.7644539
Allen,Illinois,564,16,Ottawa-Peru,145590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,88,33,55,66,16,61%,58%,40,62,94,54%,65%,46%,42.5,13.46,6.95,28.68%,29.23%,26.0%,27.7,15,8.1,47.8,77,558,3.8,35.25,IL-00763,41.151372,-88.6443057
Brookfield township,Illinois,1013,331,Ottawa-Peru,145590,N/A,N/A,N/A,$338000,1673,$202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,84,32,52,62,15,61%,58%,40,62,87,54%,65%,46%,43.47,14.02,6.99,34.6%,33.52%,35.0%,27.7,15,8.1,47.8,77,468,3.8,3.06,IL-08583,41.2522377,-88.648242
Bruce,Illinois,12694,746,Ottawa-Peru,145590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,88,33,55,66,16,61%,58%,40,62,94,54%,65%,46%,41.71,13.52,6.89,34.6%,33.52%,35.0%,27.7,15,8.1,47.8,68,567,3.8,17.02,IL-09057,41.1606584,-88.8495703
Cedar Point,Illinois,218,214,Ottawa-Peru,145590,$59028,4.03%,36,N/A,N/A,N/A,66,79.25%,$950,53.89%,N/A,N/A,4.13%,3.17%,71.19%,LaSalle County,39.30%,53.70%,0.0%,3.67%,87.16%,10.55%,3.21%,N/A,84,30,54,63,14,61%,58%,40,62,87,54%,65%,46%,42.64,13.54,7.0,34.66%,33.63%,34.78%,33.0,15,8.1,47.8,79,552,3.8,1.02,IL-11982,41.2651097,-89.1260158
Dana,Illinois,166,755,Ottawa-Peru,145590,$55833,3.85%,34,N/A,N/A,N/A,75,84.85%,$733,50.81%,0,657,10.24%,28.38%,60.16%,LaSalle County,39.30%,53.70%,0.0%,0.0%,78.92%,19.28%,0.0%,N/A,86,34,52,64,15,61%,58%,40,62,90,54%,65%,46%,40.21,11.86,6.33,30.71%,30.55%,27.22%,23.7,11,8.1,47.8,82,687,3.8,0.22,IL-18485,40.956508,-88.9499733
Dayton CDP,Illinois,363,195,Ottawa-Peru,145590,$136458,37.81%,47,N/A,N/A,N/A,30,73.05%,N/A,33.55%,N/A,N/A,2.48%,1.35%,72.88%,LaSalle County,39.30%,53.70%,0.0%,0.0%,95.04%,4.96%,1.38%,N/A,84,32,52,62,15,61%,58%,40,62,87,54%,65%,46%,41.62,13.7,6.47,36.9%,35.38%,36.11%,27.7,15,8.1,47.8,80,519,3.8,1.86,IL-18771,41.3864933,-88.7968969
Dayton township,Illinois,363,195,Ottawa-Peru,145590,$136458,37.81%,47,N/A,N/A,N/A,30,73.05%,N/A,33.55%,N/A,N/A,2.48%,1.35%,72.88%,LaSalle County,39.30%,53.70%,0.0%,0.0%,95.04%,4.96%,1.38%,N/A,84,32,52,62,15,61%,58%,40,62,87,54%,65%,46%,41.62,13.7,6.47,36.9%,35.38%,36.11%,27.7,15,8.1,47.8,73,519,3.8,1.86,IL-18771,41.3864933,-88.7968969
Deer Park township,Illinois,597,164,Ottawa-Peru,145590,N/A,N/A,N/A,$615000,2510,$245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,83,31,52,65,16,61%,58%,40,62,85,54%,65%,46%,40.29,13.23,6.33,34.66%,33.63%,34.78%,33.0,15,8.1,47.8,79,480,3.8,3.65,IL-19096,41.281324,-88.9846892
Dimmick,Illinois,670,18,Ottawa-Peru,145590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LaSalle County,39.30%,53.70%,N/A,N/A,N/A,N/A,N/A,N/A,84,30,54,63,14,61%,58%,40,62,87,54%,65%,46%,42.64,13.54,7.0,32.74%,33.08%,30.67%,33.0,15,8.1,47.8,77,567,3.8,37.22,IL-19980,41.4113516,-89.10707
