City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Ames,Texas,1082,328,Houston-The Woodlands-Sugar Land,7048954,$29250,11.28%,44,N/A,N/A,N/A,24,81.51%,$776,62.99%,N/A,N/A,37.06%,10.97%,36.17%,Liberty County,20.00%,77.90%,0.0%,82.26%,5.82%,10.54%,2.5%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.2,0,7.5,60.9,64,33,6.1,3.3,TX-03072,30.0450788,-94.7373157
Big Thicket Lake Estates,Texas,615,263,Houston-The Woodlands-Sugar Land,7048954,$34450,3.49%,49,N/A,N/A,N/A,42,52.7%,$636,48.27%,N/A,N/A,27.15%,6.81%,46.81%,Liberty County,20.00%,77.90%,0.0%,12.03%,83.9%,0.0%,0.0%,Central Standard Time,96,63,33,73,38,59%,57%,58,71,113,55%,65%,47%,55.56,15.18,12.82,29.23%,29.78%,33.33%,0.3,0,7.5,60.9,63,183,6.1,2.34,TX-08240,30.4873875,-94.7678842
Cleveland,Texas,7515,400,Houston-The Woodlands-Sugar Land,7048954,$48019,11.88%,36,$265000,1949,$136,43,64.15%,$770,54.03%,591,5842,8.4%,5.3%,54.01%,Liberty County,20.00%,77.90%,0.15%,20.73%,46.92%,30.74%,9.91%,Central Standard Time,93,62,31,72,38,59%,57%,58,71,105,55%,65%,47%,52.88,14.34,10.88,32.58%,29.45%,36.78%,0.2,0,7.5,60.9,57,180,6.1,18.8,TX-15436,30.3381333,-95.0907356
Daisetta,Texas,1135,767,Houston-The Woodlands-Sugar Land,7048954,$55607,10.03%,41,N/A,N/A,N/A,51,71.0%,$865,54.97%,N/A,N/A,17.53%,12.63%,53.14%,Liberty County,20.00%,77.90%,0.0%,3.79%,92.51%,3.08%,0.0%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.3,0,7.5,60.9,64,33,6.1,1.48,TX-18476,30.1135149,-94.642564
Dayton,Texas,8569,279,Houston-The Woodlands-Sugar Land,7048954,$51717,9.19%,33,$289000,1927,$150,28,67.25%,$871,48.08%,165,2693,15.56%,6.43%,58.6%,Liberty County,20.00%,77.90%,2.84%,13.22%,56.02%,25.08%,13.67%,Central Standard Time,93,63,30,75,41,59%,57%,58,71,105,55%,65%,47%,57.67,17.24,11.03,29.42%,32.42%,32.67%,0.2,0,7.5,60.9,61,78,6.1,30.66,TX-19432,30.0077138,-94.9313595
Dayton Lakes,Texas,51,59,Houston-The Woodlands-Sugar Land,7048954,$14500,0.0%,48,N/A,N/A,N/A,47,87.18%,N/A,77.55%,N/A,N/A,68.63%,80.0%,30.61%,Liberty County,20.00%,77.90%,0.0%,0.0%,92.16%,0.0%,0.0%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.2,0,7.5,60.9,61,33,6.1,0.86,TX-19435,30.1446125,-94.8208323
Devers,Texas,396,213,Houston-The Woodlands-Sugar Land,7048954,$58750,11.03%,44,N/A,N/A,N/A,49,87.53%,N/A,50.47%,N/A,N/A,6.82%,17.22%,50.16%,Liberty County,20.00%,77.90%,0.0%,18.18%,68.69%,12.37%,3.54%,Central Standard Time,95,64,31,74,41,63%,63%,60,73,116,57%,66%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.3,0,7.5,67.1,64,33,6.1,1.86,TX-20140,30.0286986,-94.5859716
Hardin,Texas,696,269,Houston-The Woodlands-Sugar Land,7048954,$46607,10.17%,40,N/A,N/A,N/A,44,71.77%,$922,46.95%,N/A,N/A,11.4%,5.16%,46.58%,Liberty County,20.00%,77.90%,0.0%,0.0%,83.76%,11.64%,0.0%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.3,0,7.5,60.9,63,33,6.1,2.59,TX-32240,30.1492353,-94.7377483
Hull,Texas,475,239,Houston-The Woodlands-Sugar Land,7048954,N/A,9.97%,43,N/A,N/A,N/A,56,69.94%,N/A,51.63%,N/A,N/A,20.21%,0.0%,41.6%,Liberty County,20.00%,77.90%,0.0%,0.0%,51.16%,48.84%,16.63%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.3,0,7.5,60.9,64,33,6.1,1.99,TX-35324,30.1463879,-94.642238
Kenefick,Texas,660,426,Houston-The Woodlands-Sugar Land,7048954,$65917,7.96%,47,$335000,1588,$211,26,88.91%,$1073,49.92%,N/A,N/A,17.12%,5.09%,62.06%,Liberty County,20.00%,77.90%,1.97%,0.0%,84.85%,12.73%,1.67%,Central Standard Time,95,64,31,74,41,59%,57%,58,71,110,55%,65%,47%,64.05,18.62,13.15,29.01%,30.55%,34.56%,0.2,0,7.5,60.9,61,33,6.1,1.55,TX-38872,30.106875,-94.8501067
