City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Andalusia,Illinois,1118,947,Davenport-Moline-Rock Island,384055,$68000,18.8%,49,$201000,2030,$99,51,92.84%,$835,41.03%,N/A,N/A,3.58%,3.04%,68.33%,Rock Island County,50.50%,42.20%,0.54%,1.43%,93.38%,2.77%,1.43%,Central Standard Time,84,32,52,65,14,59%,57%,39,62,87,53%,63%,46%,41.98,14.79,6.04,33.62%,33.74%,32.78%,39.5,20,8.1,46.7,80,660,3.7,1.18,IL-01426,41.4373921,-90.7165088
Andalusia township,Illinois,1118,947,Davenport-Moline-Rock Island,384055,$68000,18.8%,49,$201000,2030,$99,51,92.84%,$835,41.03%,N/A,N/A,3.58%,3.04%,68.33%,Rock Island County,50.50%,42.20%,0.54%,1.43%,93.38%,2.77%,1.43%,Central Standard Time,84,32,52,65,14,59%,57%,39,62,87,53%,63%,46%,41.98,14.79,6.04,33.62%,33.74%,32.78%,39.5,20,8.1,46.7,81,660,3.7,1.18,IL-01426,41.4373921,-90.7165088
Blackhawk,Illinois,9916,354,Davenport-Moline-Rock Island,384055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rock Island County,50.50%,42.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,33,53,66,15,59%,57%,39,62,90,53%,63%,46%,40.92,14.68,6.0,31.92%,31.76%,30.67%,39.5,20,8.1,46.7,77,540,3.7,28.01,IL-06301,41.4414515,-90.5910459
Bowling,Illinois,3406,92,Davenport-Moline-Rock Island,384055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rock Island County,50.50%,42.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,86,33,53,66,15,59%,57%,39,62,90,53%,63%,46%,40.92,14.68,6.0,31.92%,31.76%,30.67%,39.5,20,8.1,46.7,81,540,3.7,37.02,IL-07549,41.371373,-90.6087596
Buffalo Prairie,Illinois,27,7,Davenport-Moline-Rock Island,384055,N/A,0.0%,N/A,N/A,N/A,N/A,N/A,100.0%,N/A,100.0%,N/A,N/A,0.0%,0.0%,0.0%,Rock Island County,50.50%,42.20%,0.0%,0.0%,100.0%,0.0%,0.0%,Central Standard Time,85,31,54,65,14,59%,57%,39,62,88,53%,63%,46%,38.83,13.94,4.78,37.67%,36.81%,38.44%,24.9,12,8.1,46.7,82,504,3.7,3.76,IL-09499,41.3408543,-90.848206
Canoe Creek,Illinois,907,63,Davenport-Moline-Rock Island,384055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rock Island County,50.50%,42.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,31,54,66,14,59%,57%,39,62,88,53%,63%,46%,41.93,14.96,5.9,31.12%,31.21%,29.11%,32.3,20,8.1,46.7,80,630,3.7,14.4,IL-10955,41.6115676,-90.189435
Carbon Cliff,Illinois,1937,922,Davenport-Moline-Rock Island,384055,$37500,7.2%,35,N/A,N/A,N/A,42,38.56%,$826,54.19%,N/A,N/A,28.14%,8.19%,62.48%,Rock Island County,50.50%,42.20%,0.0%,12.7%,79.04%,7.69%,9.65%,Central Standard Time,85,31,54,66,14,59%,57%,39,62,88,53%,63%,46%,40.2,14.42,5.77,33.78%,34.29%,32.33%,39.5,20,8.1,46.7,77,549,3.7,2.1,IL-11150,41.4980731,-90.3917337
Coal Valley,Illinois,3817,1227,Davenport-Moline-Rock Island,384055,$73472,36.02%,46,$145000,1229,$118,46,90.2%,$935,36.14%,132,1595,2.91%,1.54%,62.25%,Rock Island County,50.50%,42.20%,0.47%,0.79%,93.9%,5.42%,1.68%,Central Standard Time,86,33,53,66,15,59%,57%,39,62,90,53%,63%,46%,41.63,14.61,5.81,31.92%,31.76%,30.67%,39.5,20,8.1,46.7,77,672,3.7,3.11,IL-15235,41.4404969,-90.458889
Coal Valley township,Illinois,3817,1227,Davenport-Moline-Rock Island,384055,$73472,36.02%,46,$145000,1229,$118,46,90.2%,$935,36.14%,132,1595,2.91%,1.54%,62.25%,Rock Island County,50.50%,42.20%,0.47%,0.79%,93.9%,5.42%,1.68%,Central Standard Time,86,33,53,66,15,59%,57%,39,62,90,53%,63%,46%,41.63,14.61,5.81,31.92%,31.76%,30.67%,39.5,20,8.1,46.7,76,672,3.7,3.11,IL-15235,41.4404969,-90.458889
Coe,Illinois,1453,41,Davenport-Moline-Rock Island,384055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Rock Island County,50.50%,42.20%,N/A,N/A,N/A,N/A,N/A,Central Standard Time,85,31,54,66,14,59%,57%,39,62,88,53%,63%,46%,41.93,14.96,5.9,31.12%,31.21%,29.11%,32.3,20,8.1,46.7,80,630,3.7,35.44,IL-15326,41.6273864,-90.2672097
