City,State,Population,People per sq mi,Metro Name,Metro population,Median household income,% with at least Bachelor's degree,Median age,Median home price,Median home sqft,Median home cost per sqft,Median home age,Homeownership Rate,Avg Apartment Monthly Rent,Single Population,Num Violent Crimes Per 100k residents,Num Property Crimes Per 100k residents,Poverty Rate,Unemployment rate,Labor Force Participation rate,County,% Democrat,% Republican,% Asian,% Black,% Non-Hispanic White,% Hispanic,Foreign Born %,Timezone,Hottest month's avg high (F),Coldest month's avg high (F),Hottest high minus coldest high,Hottest month's avg low (F),Coldest month's avg low (F),Annual Relative Humidity (afternoon),Summer Relative Humidity (afternoon),Annual dew point (F),Average summer dew point (F),Hottest month's avg heat index high (F),Annual Sunshine - Percentage of Possible,Summer Sunshine - Percentage of Possible,Winter Sunshine - Percentage of Possible,Annual rainfall (in),Summer rainfall (in),Winter rainfall (in),Percent of days that include precipitation,Percent of Summer days that include precipitation,Percent of Winter days that include precipitation,Annual snowfall (in),Days of snow per year,Average yearly windspeed (mph),Number of days with thunder per year,Air quality Index,Elevation (ft),UV Index,Land Area (sq mi),Fips Code,Latitude,Longitude
Austin,Texas,967862,3025,Austin-Round Rock,2234300,$91461,58.23%,35,$570000,1696,$336,27,49.71%,$1655,56.97%,400,3710,12.27%,4.49%,74.99%,Travis County,65.80%,27.10%,8.63%,7.51%,47.58%,32.22%,18.09%,Central Standard Time,100,63,37,76,41,55%,51%,55,68,117,58%,69%,52%,35.7,7.39,6.23,22.47%,17.47%,23.44%,0.1,0,6.5,41.1,58,612,6,319.94,TX-05000,30.3005045,-97.7522075
Barton Creek,Texas,3281,670,Austin-Round Rock,2234300,$193971,73.28%,57,$3450000,5204,$663,18,84.75%,$1983,32.01%,N/A,N/A,3.7%,2.6%,44.83%,Travis County,65.80%,27.10%,2.38%,0.49%,85.77%,5.91%,7.89%,Central Standard Time,100,63,37,76,41,55%,51%,55,68,117,58%,69%,52%,36.21,7.36,6.38,22.47%,17.47%,23.44%,0.1,0,6.5,41.1,66,723,6,4.9,TX-05750,30.28186,-97.8682298
Bee Cave,Texas,8861,1034,Austin-Round Rock,2234300,$113157,63.84%,38,$765000,2096,$365,8,60.39%,$1807,36.85%,69,2147,2.04%,2.33%,66.2%,Travis County,65.80%,27.10%,13.1%,1.5%,63.9%,17.82%,16.59%,Central Standard Time,96,61,35,73,38,55%,51%,55,68,107,58%,69%,52%,37.35,8.75,6.21,22.03%,15.93%,24.22%,0.4,0,6.5,41.1,70,684,6,8.57,TX-07156,30.3083699,-97.9628984
Briarcliff,Texas,2630,1594,Austin-Round Rock,2234300,$129524,51.22%,44,$543000,1786,$304,18,84.43%,$2436,35.7%,N/A,N/A,2.74%,1.85%,65.06%,Travis County,65.80%,27.10%,0.68%,2.62%,75.1%,19.16%,4.52%,Central Standard Time,96,61,35,73,38,55%,51%,55,68,107,58%,69%,52%,32.25,6.29,4.98,16.08%,14.62%,13.33%,0.4,0,6.5,41.1,71,735,6,1.65,TX-10197,30.4088296,-98.04517
Creedmoor,Texas,382,50,Austin-Round Rock,2234300,$57143,15.33%,48,N/A,N/A,N/A,34,88.26%,$2214,35.94%,N/A,N/A,8.12%,0.0%,69.18%,Travis County,65.80%,27.10%,0.0%,12.04%,31.15%,56.81%,15.18%,Central Standard Time,98,63,35,74,37,55%,51%,55,68,112,58%,69%,52%,38.78,8.01,7.86,21.53%,16.04%,24.11%,0.2,0,6.5,41.1,69,633,6,7.62,TX-17612,30.0738367,-97.7372821
Garfield,Texas,2424,202,Austin-Round Rock,2234300,$71607,14.92%,41,N/A,N/A,N/A,30,84.2%,N/A,42.01%,N/A,N/A,8.58%,12.23%,59.34%,Travis County,65.80%,27.10%,0.0%,2.81%,23.02%,71.58%,15.39%,Central Standard Time,98,63,35,74,37,55%,51%,55,68,112,58%,69%,52%,35.0,7.1,6.58,21.53%,16.04%,24.11%,0.2,0,6.5,41.1,56,438,6,11.98,TX-28320,30.1960873,-97.5514208
Hornsby Bend,Texas,12021,1279,Austin-Round Rock,2234300,$88317,31.15%,34,$308000,1252,$246,10,81.91%,$2187,52.72%,N/A,N/A,16.08%,3.01%,71.36%,Travis County,65.80%,27.10%,2.97%,8.52%,20.74%,65.59%,23.23%,Central Standard Time,98,63,35,74,37,55%,51%,55,68,112,58%,69%,52%,35.0,7.1,6.58,21.53%,16.04%,24.11%,0.2,0,6.5,41.1,64,438,6,9.4,TX-34856,30.2388599,-97.5898237
Hudson Bend,Texas,3902,978,Austin-Round Rock,2234300,$93086,57.06%,53,$508000,1903,$267,22,77.07%,$1651,58.22%,N/A,N/A,4.89%,3.71%,64.14%,Travis County,65.80%,27.10%,9.76%,0.51%,69.89%,17.32%,22.6%,Central Standard Time,97,61,36,73,37,55%,51%,55,68,109,58%,69%,52%,34.01,7.45,6.14,22.44%,18.57%,24.56%,0.1,0,6.5,41.1,69,960,6,3.99,TX-35253,30.4140047,-97.9280607
Jonestown,Texas,2462,383,Austin-Round Rock,2234300,$115489,41.33%,53,$486000,1906,$255,18,90.67%,$1702,29.27%,424,1746,5.24%,3.04%,58.63%,Travis County,65.80%,27.10%,1.79%,0.0%,85.54%,11.17%,4.18%,Central Standard Time,97,61,36,73,37,55%,51%,55,68,109,58%,69%,52%,34.01,7.45,6.14,22.44%,18.57%,24.56%,0.1,0,6.5,41.1,69,960,6,6.42,TX-38020,30.4754705,-97.9296245
Lago Vista,Texas,9341,652,Austin-Round Rock,2234300,$110388,45.39%,51,$422000,2049,$206,17,80.67%,$1379,32.04%,248,771,8.47%,6.78%,55.09%,Travis County,65.80%,27.10%,0.11%,2.56%,67.97%,23.48%,12.11%,Central Standard Time,96,60,36,73,40,55%,51%,55,68,107,58%,69%,52%,34.01,7.45,6.14,16.08%,14.62%,13.33%,0.4,0,6.5,41.1,69,960,6,14.33,TX-40264,30.4519442,-97.9908533
